Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1676104310.0089154,1651,1676104310,8436390,,382121300000,1676103927886862683,1676103927878331136,0.5421310067176819
1676104310.1088161,1652,1676104310,108302578,,382221205000,1676103927886889009,1676103927878367744,0.41068899631500244
1676104310.208892,1653,1676104310,208340342,,382321189000,1676103927886924633,1676103927878404608,0.44718998670578003
1676104310.3091896,1654,1676104310,308610826,,382421285000,1676103927886991161,1676103927878441472,0.6635860204696655
1676104310.4097311,1655,1676104310,408929744,,382521612000,1676103927886841909,1676103927878478080,0.9452040195465088
1676104310.5098631,1656,1676104310,508655596,,382621014000,1676103927887278517,1676103927878515712,0.7196540236473083
1676104310.6087852,1657,1676104310,608292788,,382720927000,1676103927887163362,1676103927878553088,0.3986630141735077
1676104310.709165,1658,1676104310,708671851,,382820925000,1676103927887351958,1676103927878590976,0.7836710214614868
1676104310.8091216,1659,1676104310,808519288,,382920808000,1676103927887364718,1676103927878628864,0.6856359839439392
1676104310.9090106,1660,1676104310,908574932,,383021003000,1676103927887356535,1676103927878666752,0.4254379868507385
1676104311.0094006,1661,1676104311,8652963,,383121065000,1676103927887328463,1676103927878704384,0.514145016670227
1676104311.1087792,1662,1676104311,108355256,,383220700000,1676103927887432396,1676103927878742528,0.44058799743652344
1676104311.2089872,1663,1676104311,208330307,,383320615000,1676103927887498654,1676103927878780416,0.4265429973602295
1676104311.3095984,1664,1676104311,309096614,,383421120000,1676103927887378238,1676103927878818304,1.1903029680252075
1676104311.4088843,1665,1676104311,408296528,,383520442000,1676103927887643470,1676103927878856704,0.4156480133533478
1676104311.508796,1666,1676104311,508338355,,383620418000,1676103927887701376,1676103927878895360,0.4321010112762451
1676104311.609273,1667,1676104311,608465746,,383720418000,1676103927887765762,1676103927878934016,0.5579280257225037
1676104311.7088783,1668,1676104311,708251751,,383820240000,1676103927887821464,1676103927878972928,0.3736259937286377
1676104311.8093023,1669,1676104311,808317850,,383920266000,1676103927887851020,1676103927879011584,0.3939889967441559
1676104311.909871,1670,1676104311,909267515,,384020195000,1676103927888373270,1676103927879052288,1.3895210027694702
1676104312.009014,1671,1676104312,8305871,,384120152000,1676103927887946531,1676103927879091712,0.40863800048828125
1676104312.108781,1672,1676104312,108318269,,384220118000,1676103927887985129,1676103927879130880,0.4252220094203949
1676104312.2095973,1673,1676104312,208845047,,384320456000,1676103927887904396,1676103927879170048,0.9623720049858093
1676104312.308847,1674,1676104312,308353683,,384420033000,1676103927888088876,1676103927879209472,0.45799800753593445
1676104312.4089177,1675,1676104312,408296230,,384519881000,1676103927888201822,1676103927879249408,0.41934800148010254
1676104312.5090058,1676,1676104312,508414016,,384619900000,1676103927888252584,1676103927879289088,0.5162320137023926
1676104312.6087298,1677,1676104312,608342390,,384719819000,1676103927888301617,1676103927879329280,0.43711599707603455
1676104312.7089672,1678,1676104312,708526155,,384819999000,1676103927888206728,1676103927879368960,0.6356459856033325
1676104312.8091564,1679,1676104312,808302894,,384919674000,1676103927888400283,1676103927879409152,0.450531005859375
1676104312.9087837,1680,1676104312,908351570,,385019703000,1676103927888417237,1676103927879449344,0.4574050009250641
1676104313.0090775,1681,1676104313,8355883,,385119599000,1676103927888519614,1676103927879489792,0.4701650142669678
1676104313.1096568,1682,1676104313,108990820,,385220196000,1676103927888243530,1676103927879529216,1.0970940589904785
1676104313.2115848,1683,1676104313,209072921,,385320205000,1676103927888527553,1676103927879569664,0.6735090017318726
1676104313.3087022,1684,1676104313,308280930,,385419431000,1676103927888649985,1676103927879610368,0.3940710127353668
1676104313.409301,1685,1676104313,408345373,,385519413000,1676103927888714753,1676103927879651328,0.42897701263427734
1676104313.5092444,1686,1676104313,508417451,,385619334000,1676103927888830785,1676103927879692800,0.49951300024986267
1676104313.6088316,1687,1676104313,608343120,,385719293000,1676103927888817224,1676103927879734016,0.46034500002861023
1676104313.7089212,1688,1676104313,708335213,,385819260000,1676103927888851691,1676103927879775232,0.442113995552063
1676104313.8086166,1689,1676104313,808173653,,385919041000,1676103927888939277,1676103927879816704,0.38200798630714417
1676104313.9087315,1690,1676104313,908313561,,386019121000,1676103927888981435,1676103927879858432,0.41682299971580505
1676104314.009842,1691,1676104314,8803023,,386119480000,1676103927888872096,1676103927879899392,0.8949059844017029
1676104314.108916,1692,1676104314,108280811,,386218981000,1676103927889100017,1676103927879941376,0.39326798915863037
1676104314.2090182,1693,1676104314,208316986,,386318955000,1676103927889148269,1676103927879983360,0.42222699522972107
1676104314.3086848,1694,1676104314,308256854,,386418877000,1676103927889190130,1676103927880025344,0.37453699111938477
1676104314.4091675,1695,1676104314,408345943,,386518879000,1676103927889238237,1676103927880067328,0.45085299015045166
1676104314.5101914,1696,1676104314,508462918,,386618957000,1676103927889216533,1676103927880109312,0.5722839832305908
1676104314.6091413,1697,1676104314,608335030,,386718765000,1676103927889351746,1676103927880151552,0.4296570122241974
