Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,group_mix,controls_0,controls_1,controls_2,controls_3,controls_4,controls_5,controls_6,controls_7
1676469335.345894,6543,1676469335,342188136,,0,0.009851542301476002,-0.13561680912971497,0.006821231450885534,0.0,0.0,0.0,0.0,-1.0
1676469335.3787618,6544,1676469335,377170440,,0,0.009875365532934666,-0.1317082941532135,-0.01742391847074032,0.0,0.0,0.0,0.0,-1.0
1676469335.4120107,6545,1676469335,409628440,,0,-0.006700434722006321,-0.09176032990217209,0.014348856173455715,0.0,0.0,0.0,0.0,-1.0
1676469335.4432702,6546,1676469335,439605440,,0,0.011639379896223545,-0.01299616415053606,0.03689857944846153,0.0,0.0,0.0,0.0,-1.0
1676469335.477568,6547,1676469335,474577744,,0,0.049651119858026505,0.0045469095930457115,0.0463080070912838,0.0,0.0,0.0,0.0,-1.0
1676469335.5106814,6548,1676469335,507052744,,0,0.013674139976501465,0.038272690027952194,0.04321834072470665,0.0,0.0,0.0,0.0,-1.0
1676469335.5439067,6549,1676469335,539521744,,0,0.014482450671494007,0.029013264924287796,0.03549601882696152,0.0,0.0,0.0,0.0,-1.0
1676469335.57722,6550,1676469335,574491792,,0,0.03575054928660393,0.004518695641309023,0.02620002068579197,0.0,0.0,0.0,0.0,-1.0
1676469335.6127706,6551,1676469335,609468792,,0,0.012266748584806919,-0.00874057412147522,-0.012083793058991432,0.0,0.0,0.0,0.0,-1.0
1676469335.6457982,6552,1676469335,641942792,,0,0.020601723343133926,-0.020399030297994614,0.006555838510394096,0.0,0.0,0.0,0.0,-1.0
1676469335.6786752,6553,1676469335,676914584,,0,0.0028586143162101507,-0.0220163706690073,0.016543962061405182,0.0,0.0,0.0,0.0,-1.0
1676469335.7122204,6554,1676469335,709379584,,0,0.017463069409132004,-0.020977430045604706,0.01696552336215973,0.0,0.0,0.0,0.0,-1.0
1676469335.7449005,6555,1676469335,741853584,,0,-0.007113472558557987,-0.01975025050342083,0.016966750845313072,0.0,0.0,0.0,0.0,-1.0
1676469335.778564,6556,1676469335,776827632,,0,0.025357231497764587,-0.02538081631064415,0.018825199455022812,0.0,0.0,0.0,0.0,-1.0
1676469335.811814,6557,1676469335,809295632,,0,0.048722509294748306,-0.026227472350001335,0.01578311249613762,0.0,0.0,0.0,0.0,-1.0
1676469335.8444166,6558,1676469335,841773632,,0,0.07624760270118713,-0.029096025973558426,0.021419668570160866,0.0,0.0,0.0,0.0,-1.0
1676469335.8777876,6559,1676469335,874241424,,0,0.0857192724943161,-0.03018379583954811,0.02626969665288925,0.0,0.0,0.0,0.0,-1.0
1676469335.9106247,6560,1676469335,906719424,,0,0.09845073521137238,-0.02289862185716629,0.028589731082320213,0.0,0.0,0.0,0.0,-1.0
1676469335.9433267,6561,1676469335,941685424,,0,-0.010544574819505215,-0.015490556135773659,0.015909237787127495,0.0,0.0,0.0,0.0,-1.0
1676469335.9769328,6562,1676469335,974156472,,0,0.24177822470664978,-0.2188555896282196,0.044519975781440735,0.42587894201278687,0.0,0.0,0.0,-1.0
1676469336.012385,6563,1676469336,9129472,,0,-0.15388061106204987,0.09323275089263916,0.06225375458598137,0.42212799191474915,0.0,0.0,0.0,-1.0
1676469336.0456,6564,1676469336,41603472,,0,-0.03738626092672348,0.07000695168972015,-0.03509863093495369,0.3850003778934479,0.0,0.0,0.0,-1.0
1676469336.0775845,6565,1676469336,74076520,,0,-0.012685824185609818,-0.03267056494951248,-0.008339607156813145,0.3821408450603485,0.0,0.0,0.0,-1.0
1676469336.1093345,6566,1676469336,106550520,,0,-0.04261953383684158,-0.0007961506489664316,0.0037657914217561483,0.20639313757419586,0.0,0.0,0.0,-1.0
1676469336.1459315,6567,1676469336,144017520,,0,-0.04998766630887985,0.05486160144209862,-0.021664025261998177,0.10521888732910156,0.0,0.0,0.0,-1.0
1676469336.1784885,6568,1676469336,176498568,,0,-0.004170799162238836,0.01134286355227232,-0.008190230466425419,0.06453017890453339,0.0,0.0,0.0,-1.0
1676469336.2132137,6569,1676469336,208962568,,0,0.009546991437673569,0.0004647439927794039,0.01732802763581276,0.06547097861766815,0.0,0.0,0.0,-1.0
1676469336.2450047,6570,1676469336,241434568,,0,0.010594027116894722,-0.010748936794698238,-0.006754814647138119,0.09588093310594559,0.0,0.0,0.0,-1.0
1676469336.27873,6571,1676469336,276408616,,0,-0.00604407349601388,-0.0070420620031654835,-0.0004663300351239741,0.11900085210800171,0.0,0.0,0.0,-1.0
1676469336.3124604,6572,1676469336,308879616,,0,-0.0040463670156896114,-0.030945925042033195,-0.018474990501999855,0.14526677131652832,0.0,0.0,0.0,-1.0
1676469336.3454516,6573,1676469336,341361616,,0,0.0005081840208731592,-0.012894897721707821,-0.013816061429679394,0.17396266758441925,0.0,0.0,0.0,-1.0
1676469336.3780775,6574,1676469336,376334664,,0,0.010948237963020802,-0.018947510048747063,0.009380849078297615,0.18296226859092712,0.0,0.0,0.0,-1.0
1676469336.4116075,6575,1676469336,408795664,,0,0.011034445837140083,-0.024046704173088074,0.0023393339943140745,0.18601572513580322,0.0,0.0,0.0,-1.0
1676469336.4460905,6576,1676469336,443768664,,0,0.02298971265554428,-0.024979375302791595,0.00539208622649312,0.17775562405586243,0.0,0.0,0.0,-1.0
1676469336.4787965,6577,1676469336,476254200,,0,0.013170295394957066,-0.016865825280547142,0.00073521479498595,0.1659560352563858,0.0,0.0,0.0,-1.0
1676469336.512062,6578,1676469336,508710200,,0,0.011607645079493523,-0.014700863510370255,-0.012279386632144451,0.156956747174263,0.0,0.0,0.0,-1.0
1676469336.5452118,6579,1676469336,541194200,,0,0.014679651707410812,-0.023148922249674797,-0.006225618999451399,0.1494016945362091,0.0,0.0,0.0,-1.0
1676469336.5778553,6580,1676469336,573661248,,0,0.015222342684864998,-0.017712313681840897,-0.01740947924554348,0.14649967849254608,0.0,0.0,0.0,-1.0
1676469336.6105812,6581,1676469336,608632248,,0,0.016833776608109474,-0.015047035180032253,-0.004146035294979811,0.14570389688014984,0.0,0.0,0.0,-1.0
1676469336.6437256,6582,1676469336,641113248,,0,0.02949974499642849,-0.021190151572227478,-0.0024800163228064775,0.15260212123394012,0.0,0.0,0.0,-1.0
1676469336.6775541,6583,1676469336,673577296,,0,0.005675449501723051,-0.016645139083266258,0.01780187152326107,0.15692688524723053,0.0,0.0,0.0,-1.0
1676469336.70953,6584,1676469336,706049296,,0,-0.002142371376976371,-0.012213041074573994,-0.004405941814184189,0.15945757925510406,0.0,0.0,0.0,-1.0
1676469336.7459762,6585,1676469336,743518296,,0,0.016509952023625374,-0.020327748730778694,-0.01276815589517355,0.16368649899959564,0.0,0.0,0.0,-1.0
1676469336.7788746,6586,1676469336,775996344,,0,0.007907266728579998,-0.015204577706754208,-0.0006257479544728994,0.16315574944019318,0.0,0.0,0.0,-1.0
1676469336.8118951,6587,1676469336,808460344,,0,0.002563491929322481,-0.010577140375971794,-0.01852709800004959,0.16330794990062714,0.0,0.0,0.0,-1.0
1676469336.8452063,6588,1676469336,840951344,,0,0.00441532488912344,-0.01693655736744404,0.003255454357713461,0.1623992919921875,0.0,0.0,0.0,-1.0
1676469336.8777733,6589,1676469336,875911392,,0,0.015687961131334305,-0.007091902662068605,0.003128431271761656,0.16010527312755585,0.0,0.0,0.0,-1.0
1676469336.9105408,6590,1676469336,908378392,,0,0.012001430615782738,-0.009446905925869942,0.0016915175365284085,0.15830840170383453,0.0,0.0,0.0,-1.0
1676469336.9455392,6591,1676469336,940854392,,0,-0.0002512407081667334,-0.01348995789885521,-0.011417768895626068,0.1583583503961563,0.0,0.0,0.0,-1.0
1676469336.9766781,6592,1676469336,973327440,,0,0.000803824863396585,-0.0017417604103684425,0.006912365555763245,0.15833525359630585,0.0,0.0,0.0,-1.0
1676469337.0148852,6593,1676469337,10799440,,0,-7.244812877615914e-05,-0.0029342349153012037,0.0011357740731909871,0.1578960120677948,0.0,0.0,0.0,-1.0
1676469337.0429642,6594,1676469337,40770440,,0,0.0047795334830880165,-0.010250397026538849,0.0020600028801709414,0.16095809638500214,0.0,0.0,0.0,-1.0
1676469337.0784056,6595,1676469337,75747488,,0,0.006930828560143709,-0.005060728173702955,0.011323162354528904,0.16113168001174927,0.0,0.0,0.0,-1.0
1676469337.1118975,6596,1676469337,108214488,,0,0.001748960348777473,-0.010876252315938473,0.002266549039632082,0.16143913567066193,0.0,0.0,0.0,-1.0
1676469337.1448534,6597,1676469337,140685488,,0,-0.0020586049649864435,-0.004086491651833057,-0.00659976014867425,0.1626063734292984,0.0,0.0,0.0,-1.0
1676469337.1775007,6598,1676469337,175658304,,0,0.0031410104129463434,-0.0062486776150763035,-0.003565453691408038,0.1621549427509308,0.0,0.0,0.0,-1.0
1676469337.2106233,6599,1676469337,208132304,,0,-0.005715383682399988,-0.006375506520271301,0.0044461386278271675,0.16174188256263733,0.0,0.0,0.0,-1.0
1676469337.2435179,6600,1676469337,240605304,,0,-0.010735483840107918,-0.00445497827604413,-0.012470264919102192,0.1607769876718521,0.0,0.0,0.0,-1.0
1676469337.2774835,6601,1676469337,273074840,,0,0.01248219795525074,-0.01110229454934597,0.016338210552930832,0.16035521030426025,0.0,0.0,0.0,-1.0
1676469337.3108659,6602,1676469337,308047840,,0,-0.005817210301756859,-0.006883827969431877,-0.002562861191108823,0.1599971354007721,0.0,0.0,0.0,-1.0
1676469337.3452423,6603,1676469337,340518840,,0,-0.001080578425899148,-0.007416040636599064,0.011015658266842365,0.1616983860731125,0.0,0.0,0.0,-1.0
1676469337.3777707,6604,1676469337,375493912,,0,-0.00462310342118144,-0.0064379433169960976,0.003848523134365678,0.1622854322195053,0.0,0.0,0.0,-1.0
1676469337.4118085,6605,1676469337,407963912,,0,-0.00609273836016655,-0.0011282215127721429,-0.004361906088888645,0.16298556327819824,0.0,0.0,0.0,-1.0
1676469337.4457922,6606,1676469337,442933912,,0,-0.009963465854525566,-0.004779976326972246,-0.00926273688673973,0.16371746361255646,0.0,0.0,0.0,-1.0
1676469337.4769623,6607,1676469337,472916216,,0,-0.00199904921464622,-0.005539949517697096,-0.004124332219362259,0.16383947432041168,0.0,0.0,0.0,-1.0
1676469337.5130377,6608,1676469337,510377216,,0,0.0003965625655837357,-0.005242163315415382,-0.001633617328479886,0.1625804752111435,0.0,0.0,0.0,-1.0
1676469337.5459197,6609,1676469337,542853216,,0,-0.010641949251294136,-0.005885751452296972,-0.004284469876438379,0.16183197498321533,0.0,0.0,0.0,-1.0
1676469337.5784292,6610,1676469337,575336520,,0,0.010659496299922466,-0.006827788893133402,0.008153536356985569,0.15972505509853363,0.0,0.0,0.0,-1.0
1676469337.6120813,6611,1676469337,610297520,,0,-0.0012968673836439848,-0.008896245621144772,-0.006328219547867775,0.15892599523067474,0.0,0.0,0.0,-1.0
1676469337.6452034,6612,1676469337,642767520,,0,-0.0037947308737784624,-0.007702198810875416,0.007505831308662891,0.15970191359519958,0.0,0.0,0.0,-1.0
1676469337.6775951,6613,1676469337,675244592,,0,-0.0063520679250359535,-0.004240037873387337,-0.00518595427274704,0.1596408486366272,0.0,0.0,0.0,-1.0
1676469337.710852,6614,1676469337,707714592,,0,0.009520628489553928,-0.012602782808244228,0.013289781287312508,0.1603328436613083,0.0,0.0,0.0,-1.0
1676469337.7438745,6615,1676469337,740197592,,0,0.010205266065895557,-0.011963252909481525,-0.0009612547000870109,0.16238613426685333,0.0,0.0,0.0,-1.0
1676469337.7769363,6616,1676469337,772662896,,0,0.014322045259177685,-0.010082882829010487,0.005393721628934145,0.16230635344982147,0.0,0.0,0.0,-1.0
1676469337.8095138,6617,1676469337,807632896,,0,0.002471677027642727,-0.01014131959527731,-0.004559276159852743,0.16176018118858337,0.0,0.0,0.0,-1.0
1676469337.8454602,6618,1676469337,842601896,,0,-0.003520439611747861,-0.01632111705839634,-0.02031676657497883,0.16255953907966614,0.0,0.0,0.0,-1.0
1676469337.8786764,6619,1676469337,875084456,,0,-0.002568159718066454,-0.0060860710218548775,-0.0003667891724035144,0.16123855113983154,0.0,0.0,0.0,-1.0
1676469337.9123914,6620,1676469337,910051456,,0,0.020926201716065407,-0.013782487250864506,0.019067317247390747,0.1625872552394867,0.0,0.0,0.0,-1.0
1676469337.945102,6621,1676469337,942523456,,0,-0.0009503777837380767,-0.016438672319054604,-0.008292279206216335,0.16205838322639465,0.0,0.0,0.0,-1.0
1676469337.9790497,6622,1676469337,977505736,,0,-0.0019274140940979123,-0.003327800426632166,-0.0032005873508751392,0.1617993712425232,0.0,0.0,0.0,-1.0
1676469338.0120797,6623,1676469338,9966736,,0,0.0070920782163739204,-0.005877165589481592,0.0026770709082484245,0.1619805246591568,0.0,0.0,0.0,-1.0
1676469338.046006,6624,1676469338,42434736,,0,0.012702218256890774,-0.014994331635534763,0.014448974281549454,0.16129566729068756,0.0,0.0,0.0,-1.0
1676469338.0780795,6625,1676469338,74911552,,0,0.008601043373346329,-0.009287223219871521,-0.0038226963952183723,0.16090081632137299,0.0,0.0,0.0,-1.0
1676469338.1111183,6626,1676469338,107382552,,0,0.01160572562366724,-0.007780028041452169,0.013021714985370636,0.1606241911649704,0.0,0.0,0.0,-1.0
1676469338.1442108,6627,1676469338,139856552,,0,0.0012432415969669819,-0.006893048528581858,-0.016620343551039696,0.16059529781341553,0.0,0.0,0.0,-1.0
1676469338.1782322,6628,1676469338,174826600,,0,-0.0046686455607414246,-0.005330783315002918,0.003451451426371932,0.15964123606681824,0.0,0.0,0.0,-1.0
1676469338.210459,6629,1676469338,207298600,,0,-0.0007316176197491586,-0.00998783577233553,-0.004683877341449261,0.15887945890426636,0.0,0.0,0.0,-1.0
1676469338.2434807,6630,1676469338,239774600,,0,0.010664379224181175,-0.012894692830741405,0.004175830632448196,0.1601826697587967,0.0,0.0,0.0,-1.0
1676469338.276771,6631,1676469338,274743904,,0,0.003181581851094961,-0.00656852824613452,0.008088869974017143,0.1597798466682434,0.0,0.0,0.0,-1.0
1676469338.309599,6632,1676469338,307217904,,0,0.002756538102403283,-0.012846177443861961,0.00719107873737812,0.1606520116329193,0.0,0.0,0.0,-1.0
1676469338.3464284,6633,1676469338,342185904,,0,-0.00024135905550792813,-0.011244481429457664,2.5007964723045006e-05,0.1609540432691574,0.0,0.0,0.0,-1.0
1676469338.378341,6634,1676469338,374661208,,0,-0.000649972993414849,-0.004286505281925201,-0.010808860883116722,0.16073867678642273,0.0,0.0,0.0,-1.0
1676469338.409685,6635,1676469338,407134208,,0,-0.007976162247359753,-0.007251927629113197,-8.828844875097275e-05,0.16100910305976868,0.0,0.0,0.0,-1.0
1676469338.4450088,6636,1676469338,442111208,,0,0.003580714575946331,-0.015046949498355389,0.004972483497112989,0.1606541872024536,0.0,0.0,0.0,-1.0
1676469338.4778848,6637,1676469338,474580768,,0,-0.00011588817142182961,-0.010036883875727654,-0.015807831659913063,0.16089828312397003,0.0,0.0,0.0,-1.0
1676469338.5109897,6638,1676469338,507050768,,0,-0.0019395181443542242,-0.0037444736808538437,-0.0025757879484444857,0.16159687936306,0.0,0.0,0.0,-1.0
1676469338.544244,6639,1676469338,542026768,,0,0.006553232669830322,-0.0157065000385046,0.014234881848096848,0.16208873689174652,0.0,0.0,0.0,-1.0
1676469338.5811858,6640,1676469338,576994816,,0,-0.004845452029258013,-0.00837610848248005,-0.0007326476043090224,0.1626185029745102,0.0,0.0,0.0,-1.0
1676469338.6106825,6641,1676469338,606971816,,0,-0.009697346948087215,-0.012747866101562977,-0.0020872268360108137,0.16306841373443604,0.0,0.0,0.0,-1.0
1676469338.644083,6642,1676469338,641938816,,0,-0.0014204424805939198,-0.010557055473327637,0.006620287429541349,0.16322286427021027,0.0,0.0,0.0,-1.0
1676469338.6767676,6643,1676469338,674411120,,0,0.0038796369917690754,-0.007732927333563566,0.0011290350230410695,0.163701131939888,0.0,0.0,0.0,-1.0
1676469338.7109873,6644,1676469338,706885120,,0,-0.0013103208038955927,-0.007925485260784626,-0.006895157508552074,0.16316932439804077,0.0,0.0,0.0,-1.0
1676469338.7453942,6645,1676469338,741853120,,0,0.0043209814466536045,-0.012357908301055431,0.0038827972020953894,0.162791907787323,0.0,0.0,0.0,-1.0
1676469338.7794719,6646,1676469338,776825424,,0,-0.013231438584625721,-0.006295459810644388,-0.011057372204959393,0.1629566252231598,0.0,0.0,0.0,-1.0
1676469338.8107173,6647,1676469338,806812424,,0,-0.008458592928946018,-0.008006692864000797,-0.018109144642949104,0.16253036260604858,0.0,0.0,0.0,-1.0
1676469338.8456242,6648,1676469338,841773424,,0,0.001482744119130075,-0.010491717606782913,-0.0034319106489419937,0.1624913364648819,0.0,0.0,0.0,-1.0
1676469338.8788345,6649,1676469338,876752240,,0,-0.01189789641648531,-0.004240960814058781,-0.014276928268373013,0.16368839144706726,0.0,0.0,0.0,-1.0
1676469338.9099045,6650,1676469338,906721240,,0,-0.00010840668983291835,-0.008184496313333511,-0.008692777715623379,0.16363701224327087,0.0,0.0,0.0,-1.0
1676469338.9435968,6651,1676469338,941688240,,0,0.007233233656734228,-0.00991587433964014,0.0013061988865956664,0.1638001948595047,0.0,0.0,0.0,-1.0
1676469338.9766088,6652,1676469338,974161544,,0,-0.0006210118299350142,-0.012690863572061062,-0.00156777526717633,0.16466133296489716,0.0,0.0,0.0,-1.0
1676469339.014089,6653,1676469339,9132544,,0,-0.002151738153770566,-0.009210910648107529,0.004804703406989574,0.16448558866977692,0.0,0.0,0.0,-1.0
1676469339.0458765,6654,1676469339,44104544,,0,-0.009732309728860855,-0.004030668176710606,0.0009539358434267342,0.16409997642040253,0.0,0.0,0.0,-1.0
1676469339.0789409,6655,1676469339,76579848,,0,0.004698199685662985,-0.005330457352101803,-0.0035610294435173273,0.16399633884429932,0.0,0.0,0.0,-1.0
1676469339.1119652,6656,1676469339,109049848,,0,0.005826299078762531,-0.013360310345888138,0.011873097158968449,0.1635022759437561,0.0,0.0,0.0,-1.0
1676469339.144919,6657,1676469339,141522848,,0,-0.005182359367609024,-0.005361685995012522,-0.010189455933868885,0.1630484163761139,0.0,0.0,0.0,-1.0
1676469339.1777186,6658,1676469339,173999408,,0,-0.01130032166838646,-0.00784189160913229,0.0016382343601435423,0.1628536731004715,0.0,0.0,0.0,-1.0
1676469339.2108095,6659,1676469339,208971408,,0,-0.008282674476504326,-0.007589821703732014,-0.0028101333882659674,0.1637399047613144,0.0,0.0,0.0,-1.0
1676469339.2434971,6660,1676469339,241443408,,0,-0.00644830334931612,-0.00397217832505703,-0.006975799798965454,0.1634359210729599,0.0,0.0,0.0,-1.0
1676469339.2792604,6661,1676469339,276430712,,0,-0.004109899513423443,-0.013148260302841663,-0.009648790583014488,0.1629127413034439,0.0,0.0,0.0,-1.0
1676469339.3136344,6662,1676469339,308886712,,0,-0.0083529744297266,-0.005542389117181301,-0.004702114965766668,0.16277596354484558,0.0,0.0,0.0,-1.0
1676469339.3469315,6663,1676469339,343857712,,0,0.001399868167936802,-0.009851718321442604,-0.004500502720475197,0.16286982595920563,0.0,0.0,0.0,-1.0
1676469339.3768296,6664,1676469339,373830016,,0,0.003979712724685669,-0.009934796951711178,-0.004780099727213383,0.1630655825138092,0.0,0.0,0.0,-1.0
1676469339.4126203,6665,1676469339,408802016,,0,-0.00021489112987183034,-0.006669920869171619,0.0004223496653139591,0.16224218904972076,0.0,0.0,0.0,-1.0
1676469339.4461522,6666,1676469339,443771016,,0,-0.009695845656096935,-0.0033149265218526125,-0.002592966426163912,0.1608179658651352,0.0,0.0,0.0,-1.0
1676469339.4790182,6667,1676469339,476252576,,0,-0.002574447076767683,-0.003319151932373643,-0.007801941130310297,0.1606925129890442,0.0,0.0,0.0,-1.0
1676469339.5126674,6668,1676469339,508720576,,0,0.014594892039895058,-0.00769614614546299,0.017475394532084465,0.16173146665096283,0.0,0.0,0.0,-1.0
1676469339.5459793,6669,1676469339,543690576,,0,-0.0036016369704157114,-0.00046829882194288075,0.0027264857199043036,0.163080096244812,0.0,0.0,0.0,-1.0
1676469339.5786684,6670,1676469339,576164624,,0,0.004377470351755619,-0.005821563769131899,0.009848960675299168,0.16307975351810455,0.0,0.0,0.0,-1.0
1676469339.6121974,6671,1676469339,608637624,,0,-0.0028650437016040087,-0.007171547971665859,-0.01151241548359394,0.16780343651771545,0.0,0.0,0.0,-1.0
1676469339.6458836,6672,1676469339,641108624,,0,0.005216999910771847,-0.0037919392343610525,0.009405046701431274,0.16913384199142456,0.0,0.0,0.0,-1.0
1676469339.6783266,6673,1676469339,676080672,,0,0.0036680714692920446,-0.002233312465250492,0.008786718361079693,0.16851048171520233,0.0,0.0,0.0,-1.0
1676469339.7122114,6674,1676469339,708551672,,0,0.005021195393055677,-0.009293917566537857,0.0031808691564947367,0.1681472808122635,0.0,0.0,0.0,-1.0
1676469339.7437375,6675,1676469339,741025672,,0,0.002359450329095125,-0.0037169281858950853,0.011301973834633827,0.16712026298046112,0.0,0.0,0.0,-1.0
1676469339.7767258,6676,1676469339,773505976,,0,0.009238963946700096,-0.008168872445821762,0.0006532922270707786,0.16463075578212738,0.0,0.0,0.0,-1.0
1676469339.80953,6677,1676469339,805974976,,0,4.313500176067464e-05,-0.006578879430890083,0.007555012125521898,0.16342028975486755,0.0,0.0,0.0,-1.0
1676469339.8431401,6678,1676469339,840945976,,0,0.007460526190698147,-0.00826764851808548,0.006055879406630993,0.16360735893249512,0.0,0.0,0.0,-1.0
1676469339.8772697,6679,1676469339,873424280,,0,-0.0077588618732988834,-0.0035751841496676207,0.007846404798328876,0.163670614361763,0.0,0.0,0.0,-1.0
1676469339.9096382,6680,1676469339,905891280,,0,-0.002726905280724168,-0.005843087565153837,-0.003595675341784954,0.16362439095973969,0.0,0.0,0.0,-1.0
1676469339.9448495,6681,1676469339,940859280,,0,-0.014251998625695705,-0.0061391424387693405,-0.01044810377061367,0.16392655670642853,0.0,0.0,0.0,-1.0
1676469339.9780235,6682,1676469339,973336584,,0,0.014857525005936623,-0.009837649762630463,0.018520381301641464,0.16486671566963196,0.0,0.0,0.0,-1.0
1676469340.0098464,6683,1676469340,5805584,,0,-0.009674977511167526,-0.005867821630090475,-0.0053743221797049046,0.16597720980644226,0.0,0.0,0.0,-1.0
1676469340.042862,6684,1676469340,40776584,,0,0.0019407013896852732,-0.012965938076376915,0.01659698225557804,0.16742195188999176,0.0,0.0,0.0,-1.0
1676469340.0789118,6685,1676469340,75746632,,0,0.003674908773973584,-0.010747621767222881,0.017824701964855194,0.1677030473947525,0.0,0.0,0.0,-1.0
1676469340.113141,6686,1676469340,110724632,,0,0.0028637254144996405,-0.006479870527982712,0.012638013809919357,0.1679706871509552,0.0,0.0,0.0,-1.0
1676469340.1456504,6687,1676469340,143187632,,0,-0.0019906845409423113,-0.00490862550213933,0.001256295945495367,0.16594962775707245,0.0,0.0,0.0,-1.0
1676469340.1786718,6688,1676469340,175662680,,0,-0.007529971655458212,-0.0035285132471472025,0.006732856389135122,0.16600936651229858,0.0,0.0,0.0,-1.0
1676469340.2121806,6689,1676469340,208133680,,0,0.004715843126177788,-0.005706222727894783,0.006488877348601818,0.16193506121635437,0.0,0.0,0.0,-1.0
1676469340.244877,6690,1676469340,243106680,,0,0.0023985605221241713,-0.004335797857493162,0.004430518019944429,0.1615220159292221,0.0,0.0,0.0,-1.0
