Time,transforms
1676469343.7644756,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 763527402
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1724127531051636
    y: -0.12438565492630005
    z: 1.192894697189331
  rotation: 
    x: -0.2106236219406128
    y: 0.07107119262218475
    z: -0.12553560733795166
    w: -0.9668647050857544]"
1676469343.7645204,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 763598327
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.172397255897522
    y: -0.13284310698509216
    z: 1.1902289390563965
  rotation: 
    x: -0.1999066323041916
    y: 0.06970581412315369
    z: -0.12220761924982071
    w: -0.9696616530418396]"
1676469343.7744188,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 773409307
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1722220182418823
    y: -0.1412586122751236
    z: 1.1874678134918213
  rotation: 
    x: -0.190847247838974
    y: 0.06639864295721054
    z: -0.11824727058410645
    w: -0.9722068309783936]"
1676469343.7744317,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 773669044
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1721148490905762
    y: -0.14978164434432983
    z: 1.1847665309906006
  rotation: 
    x: -0.17624372243881226
    y: 0.06674867123365402
    z: -0.11397940665483475
    w: -0.9754442572593689]"
1676469343.784624,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 783723169
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1718628406524658
    y: -0.15832941234111786
    z: 1.1819778680801392
  rotation: 
    x: -0.16556183993816376
    y: 0.06390544027090073
    z: -0.11025115847587585
    w: -0.9779314994812012]"
1676469343.7848225,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 784215587
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1716091632843018
    y: -0.1670808643102646
    z: 1.1793698072433472
  rotation: 
    x: -0.14812327921390533
    y: 0.06641678512096405
    z: -0.1052812710404396
    w: -0.9811035990715027]"
1676469343.7849786,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 784353307
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.171162724494934
    y: -0.17581239342689514
    z: 1.176559567451477
  rotation: 
    x: -0.1392945796251297
    y: 0.0639662966132164
    z: -0.10045428574085236
    w: -0.9830636978149414]"
1676469343.795332,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 793468706
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1706353425979614
    y: -0.18439139425754547
    z: 1.173890471458435
  rotation: 
    x: -0.12837345898151398
    y: 0.06275343894958496
    z: -0.09703489392995834
    w: -0.9849703907966614]"
1676469343.7954254,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 793547908
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1700518131256104
    y: -0.1930842399597168
    z: 1.1710312366485596
  rotation: 
    x: -0.1190221831202507
    y: 0.06033319979906082
    z: -0.09270928055047989
    w: -0.9867110848426819]"
1676469343.8040588,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 803390037
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1694024801254272
    y: -0.2020011693239212
    z: 1.1685904264450073
  rotation: 
    x: -0.10098710656166077
    y: 0.06513118743896484
    z: -0.08888999372720718
    w: -0.9887659549713135]"
1676469343.8043017,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 803563997
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.168660283088684
    y: -0.2108614444732666
    z: 1.16593599319458
  rotation: 
    x: -0.08960285037755966
    y: 0.0644243061542511
    z: -0.08417007327079773
    w: -0.9903213381767273]"
1676469343.8148332,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 813389496
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1677992343902588
    y: -0.2196650356054306
    z: 1.163424015045166
  rotation: 
    x: -0.07833734899759293
    y: 0.06533148139715195
    z: -0.08015640825033188
    w: -0.9915493130683899]"
1676469343.814847,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 813544049
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1669350862503052
    y: -0.22851301729679108
    z: 1.1609035730361938
  rotation: 
    x: -0.06724192202091217
    y: 0.066079281270504
    z: -0.07606776058673859
    w: -0.9926358461380005]"
1676469343.8148875,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 813606622
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1658282279968262
    y: -0.2374228537082672
    z: 1.1584374904632568
  rotation: 
    x: -0.05492047220468521
    y: 0.06827075779438019
    z: -0.07132594287395477
    w: -0.9935972094535828]"
1676469343.8243,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 823395010
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1647617816925049
    y: -0.2461829036474228
    z: 1.1562440395355225
  rotation: 
    x: -0.03371898829936981
    y: 0.07383298873901367
    z: -0.06914671510457993
    w: -0.9942989945411682]"
1676469343.8243136,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 823549748
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1638175249099731
    y: -0.25528398156166077
    z: 1.1537810564041138
  rotation: 
    x: -0.021765530109405518
    y: 0.07440928369760513
    z: -0.0641101822257042
    w: -0.994926929473877]"
1676469343.835691,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 833888758
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.162615180015564
    y: -0.2642292082309723
    z: 1.1515727043151855
  rotation: 
    x: -0.009944550693035126
    y: 0.07583142071962357
    z: -0.06042555719614029
    w: -0.9952384829521179]"
1676469343.8357024,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 834340733
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1613332033157349
    y: -0.27316248416900635
    z: 1.1494414806365967
  rotation: 
    x: 0.004347803071141243
    y: 0.07842924445867538
    z: -0.05673912167549133
    w: -0.9952942728996277]"
1676469343.8357708,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 834434490
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1599526405334473
    y: -0.2822260856628418
    z: 1.1476140022277832
  rotation: 
    x: 0.020461788401007652
    y: 0.0826040655374527
    z: -0.0522015243768692
    w: -0.9950039982795715]"
1676469343.84443,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 843378595
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1586121320724487
    y: -0.29122257232666016
    z: 1.145546317100525
  rotation: 
    x: 0.031637102365493774
    y: 0.08400291949510574
    z: -0.048480089753866196
    w: -0.994782567024231]"
1676469343.8445928,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 843456075
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1572041511535645
    y: -0.30010247230529785
    z: 1.1436718702316284
  rotation: 
    x: 0.04668935760855675
    y: 0.08654991537332535
    z: -0.04530797526240349
    w: -0.9941208958625793]"
1676469343.8540542,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 853371980
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1554421186447144
    y: -0.3089004456996918
    z: 1.1418777704238892
  rotation: 
    x: 0.058013223111629486
    y: 0.08878599852323532
    z: -0.042212072759866714
    w: -0.9934634566307068]"
1676469343.8547049,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 853540422
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.153831124305725
    y: -0.31775736808776855
    z: 1.1401816606521606
  rotation: 
    x: 0.0699983611702919
    y: 0.0897265374660492
    z: -0.038649916648864746
    w: -0.9927515387535095]"
1676469343.863858,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 863373347
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1522482633590698
    y: -0.3266739547252655
    z: 1.1384512186050415
  rotation: 
    x: 0.08008883893489838
    y: 0.09061270207166672
    z: -0.03452102094888687
    w: -0.9920601844787598]"
1676469343.864839,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 863839858
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1503123044967651
    y: -0.3353208899497986
    z: 1.137086033821106
  rotation: 
    x: 0.09436012804508209
    y: 0.09320124238729477
    z: -0.03165213763713837
    w: -0.9906603097915649]"
1676469343.8648548,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 863939171
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1486237049102783
    y: -0.3443725109100342
    z: 1.1354169845581055
  rotation: 
    x: 0.10091238468885422
    y: 0.0916120782494545
    z: -0.024903679266572
    w: -0.9903553128242493]"
1676469343.8743563,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 873376380
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1466548442840576
    y: -0.35310229659080505
    z: 1.134374737739563
  rotation: 
    x: 0.12026657909154892
    y: 0.09637767821550369
    z: -0.021045995876193047
    w: -0.9878280758857727]"
1676469343.8743868,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 873524600
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1446506977081299
    y: -0.3617227375507355
    z: 1.1331483125686646
  rotation: 
    x: 0.12916548550128937
    y: 0.09787507355213165
    z: -0.018667321652173996
    w: -0.9866044521331787]"
1676469343.8839054,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 883371061
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.142478585243225
    y: -0.3702683448791504
    z: 1.1322251558303833
  rotation: 
    x: 0.14625711739063263
    y: 0.10242310166358948
    z: -0.01507216040045023
    w: -0.9838146567344666]"
1676469343.884327,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 883512485
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1403136253356934
    y: -0.3787190318107605
    z: 1.1312859058380127
  rotation: 
    x: 0.15758560597896576
    y: 0.10387803614139557
    z: -0.013468858785927296
    w: -0.9819341897964478]"
1676469343.8843699,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 883566021
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1380866765975952
    y: -0.38727596402168274
    z: 1.1302510499954224
  rotation: 
    x: 0.16717922687530518
    y: 0.10395210236310959
    z: -0.007705265190452337
    w: -0.9804007411003113]"
1676469343.8953507,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 894435393
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1355966329574585
    y: -0.39549684524536133
    z: 1.1298030614852905
  rotation: 
    x: 0.1824808120727539
    y: 0.10837027430534363
    z: -0.005662946496158838
    w: -0.9772024750709534]"
1676469343.895367,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 894514392
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1331392526626587
    y: -0.4036959111690521
    z: 1.1291435956954956
  rotation: 
    x: 0.19393935799598694
    y: 0.11039642244577408
    z: -0.0033364472910761833
    w: -0.9747764468193054]"
1676469343.9043412,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 903371220
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1306004524230957
    y: -0.4117448329925537
    z: 1.1284735202789307
  rotation: 
    x: 0.20585718750953674
    y: 0.11157349497079849
    z: -0.00041448711999692023
    w: -0.9722006320953369]"
1676469343.9043546,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 903441997
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1279622316360474
    y: -0.41982394456863403
    z: 1.1281098127365112
  rotation: 
    x: 0.2186826914548874
    y: 0.11344935745000839
    z: 0.004234081134200096
    w: -0.9691693186759949]"
1676469343.9144156,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 913375401
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1251033544540405
    y: -0.4273718297481537
    z: 1.1278047561645508
  rotation: 
    x: 0.23068809509277344
    y: 0.11591626703739166
    z: 0.005682925693690777
    w: -0.9660818576812744]"
1676469343.914583,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 913454844
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1222456693649292
    y: -0.4350091516971588
    z: 1.1274983882904053
  rotation: 
    x: 0.2415589541196823
    y: 0.1171569973230362
    z: 0.008676317520439625
    w: -0.9632487893104553]"
1676469343.9146104,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 913625860
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1193429231643677
    y: -0.4425383508205414
    z: 1.1274168491363525
  rotation: 
    x: 0.2559480369091034
    y: 0.11938930302858353
    z: 0.011978097259998322
    w: -0.959214985370636]"
1676469343.9238622,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 923359971
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1163350343704224
    y: -0.44981977343559265
    z: 1.1273068189620972
  rotation: 
    x: 0.263729453086853
    y: 0.11943158507347107
    z: 0.015415363013744354
    w: -0.9570503234863281]"
1676469343.9241793,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 923499358
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1132533550262451
    y: -0.45701491832733154
    z: 1.1273595094680786
  rotation: 
    x: 0.2767631709575653
    y: 0.12244673818349838
    z: 0.01783563569188118
    w: -0.9529380202293396]"
1676469343.9345136,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 933359319
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1099977493286133
    y: -0.46403786540031433
    z: 1.1274360418319702
  rotation: 
    x: 0.28561002016067505
    y: 0.12316203862428665
    z: 0.02081258036196232
    w: -0.9501709938049316]"
1676469343.934527,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 933506206
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.106755018234253
    y: -0.4708120822906494
    z: 1.1276977062225342
  rotation: 
    x: 0.299567312002182
    y: 0.12549233436584473
    z: 0.023281734436750412
    w: -0.9454993605613708]"
1676469343.934538,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 933566724
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.1032670736312866
    y: -0.4774230718612671
    z: 1.128098964691162
  rotation: 
    x: 0.3148272931575775
    y: 0.12689922749996185
    z: 0.026362255215644836
    w: -0.9402581453323364]"
1676469343.9441514,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 943371260
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0998353958129883
    y: -0.48393404483795166
    z: 1.1283855438232422
  rotation: 
    x: 0.32383182644844055
    y: 0.12732727825641632
    z: 0.029739482328295708
    w: -0.9370359778404236]"
1676469343.944173,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 943521406
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0962846279144287
    y: -0.4902493357658386
    z: 1.128716230392456
  rotation: 
    x: 0.334126740694046
    y: 0.12951938807964325
    z: 0.031767409294843674
    w: -0.9330461025238037]"
1676469343.954624,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 953449847
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0925132036209106
    y: -0.4961100220680237
    z: 1.1293858289718628
  rotation: 
    x: 0.3482342064380646
    y: 0.13221292197704315
    z: 0.03362586349248886
    w: -0.9274275898933411]"
1676469343.9548438,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 953529235
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0887751579284668
    y: -0.5019195079803467
    z: 1.1298811435699463
  rotation: 
    x: 0.3573854863643646
    y: 0.13212858140468597
    z: 0.03720424696803093
    w: -0.9238146543502808]"
1676469343.9642081,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 963389937
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.084883451461792
    y: -0.5076186060905457
    z: 1.130503535270691
  rotation: 
    x: 0.3677339255809784
    y: 0.1335086226463318
    z: 0.040140196681022644
    w: -0.9194216132164001]"
1676469343.964479,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 963555601
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.080919623374939
    y: -0.512752115726471
    z: 1.1312999725341797
  rotation: 
    x: 0.38113918900489807
    y: 0.13540443778038025
    z: 0.04151814803481102
    w: -0.9136054515838623]"
1676469343.9645047,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 963620896
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0769518613815308
    y: -0.518090546131134
    z: 1.1318508386611938
  rotation: 
    x: 0.3860556483268738
    y: 0.13458514213562012
    z: 0.04618228226900101
    w: -0.9114357829093933]"
1676469343.9745064,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 973374674
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0728212594985962
    y: -0.5230259895324707
    z: 1.1325851678848267
  rotation: 
    x: 0.39412614703178406
    y: 0.13490021228790283
    z: 0.04933661222457886
    w: -0.9077622890472412]"
1676469343.9745314,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 973593948
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0686824321746826
    y: -0.5277494192123413
    z: 1.133366584777832
  rotation: 
    x: 0.406187504529953
    y: 0.13603200018405914
    z: 0.05126557499170303
    w: -0.902152419090271]"
1676469343.9845724,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 983379614
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.064371109008789
    y: -0.5324707627296448
    z: 1.1341760158538818
  rotation: 
    x: 0.4142906963825226
    y: 0.1344994306564331
    z: 0.05644211918115616
    w: -0.89838045835495]"
1676469343.9845853,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 983535964
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0600460767745972
    y: -0.5367322564125061
    z: 1.1349605321884155
  rotation: 
    x: 0.4243200123310089
    y: 0.1353892982006073
    z: 0.05944942682981491
    w: -0.8933578133583069]"
1676469343.984604,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 983592630
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0555814504623413
    y: -0.5408555865287781
    z: 1.1357840299606323
  rotation: 
    x: 0.4295709729194641
    y: 0.13606686890125275
    z: 0.06330081075429916
    w: -0.8904759883880615]"
1676469343.9946218,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 993392147
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0510687828063965
    y: -0.5446476340293884
    z: 1.136637806892395
  rotation: 
    x: 0.4407814145088196
    y: 0.1374681442975998
    z: 0.06502837687730789
    w: -0.8846387267112732]"
1676469343.9949672,"[header: 
  seq: 0
  stamp: 
    secs: 1676469343
    nsecs: 993926806
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0463999509811401
    y: -0.5482816100120544
    z: 1.137526273727417
  rotation: 
    x: 0.4507245421409607
    y: 0.13883183896541595
    z: 0.06675195693969727
    w: -0.8792709112167358]"
1676469344.0053625,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:   3900506
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0414984226226807
    y: -0.551529049873352
    z: 1.1383652687072754
  rotation: 
    x: 0.45943328738212585
    y: 0.1404724419116974
    z: 0.06909041851758957
    w: -0.8743084073066711]"
1676469344.0053856,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:   4054967
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0365841388702393
    y: -0.554750919342041
    z: 1.139183759689331
  rotation: 
    x: 0.46605393290519714
    y: 0.14094902575016022
    z: 0.0728275328874588
    w: -0.8704156279563904]"
1676469344.005399,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:   4118632
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0316332578659058
    y: -0.5576468110084534
    z: 1.1399930715560913
  rotation: 
    x: 0.47607412934303284
    y: 0.14247536659240723
    z: 0.07289285212755203
    w: -0.8647201657295227]"
1676469344.0154002,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  14315922
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0265004634857178
    y: -0.5603895783424377
    z: 1.1407618522644043
  rotation: 
    x: 0.4836121201515198
    y: 0.1439140886068344
    z: 0.07461490482091904
    w: -0.8601399064064026]"
1676469344.0154135,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  14825451
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.021308422088623
    y: -0.5629242062568665
    z: 1.1415680646896362
  rotation: 
    x: 0.4900539517402649
    y: 0.1461286097764969
    z: 0.07576755434274673
    w: -0.856009840965271]"
1676469344.0240555,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  23434894
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0159958600997925
    y: -0.5652499198913574
    z: 1.1423821449279785
  rotation: 
    x: 0.4967123568058014
    y: 0.14787496626377106
    z: 0.07665202021598816
    w: -0.8517829775810242]"
1676469344.0242329,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  23596077
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0105047225952148
    y: -0.5673942565917969
    z: 1.14322829246521
  rotation: 
    x: 0.503532886505127
    y: 0.15062321722507477
    z: 0.07814912497997284
    w: -0.8471481800079346]"
1676469344.035503,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  34406024
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 1.0051145553588867
    y: -0.5693464875221252
    z: 1.143953800201416
  rotation: 
    x: 0.5081374049186707
    y: 0.15224367380142212
    z: 0.07932662963867188
    w: -0.8439937829971313]"
1676469344.035523,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  34488115
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9995651245117188
    y: -0.5709875822067261
    z: 1.144822597503662
  rotation: 
    x: 0.5127738118171692
    y: 0.15325790643692017
    z: 0.08039064705371857
    w: -0.8408998250961304]"
1676469344.0355356,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  34539763
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9940124750137329
    y: -0.5725492238998413
    z: 1.1455421447753906
  rotation: 
    x: 0.5200534462928772
    y: 0.15501219034194946
    z: 0.07920663803815842
    w: -0.8362069725990295]"
1676469344.0439508,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  43375906
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9883258938789368
    y: -0.573889434337616
    z: 1.1463021039962769
  rotation: 
    x: 0.5206930637359619
    y: 0.15611757338047028
    z: 0.08088386058807373
    w: -0.8354424238204956]"
1676469344.0445058,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  43522034
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9826751351356506
    y: -0.5750807523727417
    z: 1.1470911502838135
  rotation: 
    x: 0.5240010023117065
    y: 0.15731707215309143
    z: 0.08130955696105957
    w: -0.8331044316291809]"
1676469344.054569,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  53399976
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9767616391181946
    y: -0.5760495066642761
    z: 1.1477723121643066
  rotation: 
    x: 0.5284969806671143
    y: 0.15928170084953308
    z: 0.08064533025026321
    w: -0.8299497365951538]"
1676469344.0545845,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  53569474
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9708777070045471
    y: -0.5768049955368042
    z: 1.1485339403152466
  rotation: 
    x: 0.5294029116630554
    y: 0.1608208268880844
    z: 0.08242768794298172
    w: -0.8288998007774353]"
1676469344.0647106,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  63844373
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9648709893226624
    y: -0.5773908495903015
    z: 1.14926278591156
  rotation: 
    x: 0.5318934321403503
    y: 0.1620684564113617
    z: 0.0816713497042656
    w: -0.8271355032920837]"
1676469344.064726,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  64051852
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9588529467582703
    y: -0.577843964099884
    z: 1.1499626636505127
  rotation: 
    x: 0.5325300097465515
    y: 0.16306379437446594
    z: 0.08266373723745346
    w: -0.826431393623352]"
1676469344.064736,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  64120332
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.952837347984314
    y: -0.5779382586479187
    z: 1.1505770683288574
  rotation: 
    x: 0.5324214696884155
    y: 0.16413477063179016
    z: 0.08180845528841019
    w: -0.8263744115829468]"
1676469344.0749016,"[header: 
  seq: 0
  stamp: 
    secs: 1676469344
    nsecs:  73564633
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: 0.9465678334236145
    y: -0.5779495239257812
    z: 1.1512361764907837
  rotation: 
    x: 0.5357376933097839
    y: 0.16581536829471588
    z: 0.08169882744550705
    w: -0.8239027261734009]"
