Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,z,r,buttons
1676469344.935205,927,1676469344,934565461,,0.0,0.0,0.09399999678134918,0.0,12288
1676469345.1361704,928,1676469345,135773017,,0.0,0.0,0.09399999678134918,0.0,12288
1676469345.4314227,929,1676469345,430765837,,0.0,0.0,0.09399999678134918,0.0,12288
1676469345.5361369,930,1676469345,535607635,,0.0,0.0,0.09399999678134918,0.0,12288
1676469345.8180892,931,1676469345,817607670,,0.0,0.0,0.09399999678134918,0.0,12288
1676469346.1280549,932,1676469346,125627830,,0.0,0.0,0.09399999678134918,0.0,12288
1676469346.4350228,933,1676469346,434591071,,0.0,0.0,0.09399999678134918,0.0,12288
1676469346.742874,934,1676469346,741809858,,0.0,0.0,0.09399999678134918,0.0,12288
1676469347.006976,935,1676469347,6269274,,0.0,0.0,0.09399999678134918,0.0,12288
1676469347.1454115,936,1676469347,144691307,,0.0,0.0,0.10599999874830246,0.0,12288
1676469347.3426464,937,1676469347,341791173,,0.0,0.0860000029206276,0.11500000208616257,0.0,12288
1676469347.5444188,938,1676469347,543272139,,0.0,0.18700000643730164,0.19699999690055847,0.0,12288
1676469347.7443774,939,1676469347,743189074,,0.0,0.14399999380111694,0.2409999966621399,0.0,12288
1676469347.9451096,940,1676469347,944093438,,0.0,0.0430000014603138,0.1889999955892563,0.0,12288
1676469348.1423256,941,1676469348,141760501,,0.0,-0.01600000075995922,0.1860000044107437,0.0,12288
1676469348.3442862,942,1676469348,343179138,,0.0,-0.07000000029802322,0.1420000046491623,0.0,12288
1676469348.546042,943,1676469348,545116748,,0.0,-0.13899999856948853,0.13500000536441803,0.0,12288
1676469348.7444031,944,1676469348,743113474,,0.0,-0.1509999930858612,0.13500000536441803,0.0,12288
1676469348.9429688,945,1676469348,941644524,,0.0,-0.13699999451637268,0.1459999978542328,0.0,12288
1676469349.1429086,946,1676469349,141631555,,0.0,-0.11500000208616257,0.1459999978542328,0.0,12288
1676469349.3446848,947,1676469349,343086897,,0.0,-0.08699999749660492,0.19200000166893005,0.0,12288
1676469349.5461116,948,1676469349,545432689,,0.0,-0.08500000089406967,0.19900000095367432,0.0,12288
1676469349.744285,949,1676469349,743119848,,0.0,-0.04899999871850014,0.15299999713897705,0.0,12288
1676469349.9454417,950,1676469349,944282510,,-0.01600000075995922,-0.052000001072883606,0.18799999356269836,0.0,12288
1676469350.1427147,951,1676469350,141645008,,0.0,-0.06800000369548798,0.19300000369548798,0.0,12288
1676469350.3461928,952,1676469350,344129968,,0.0,-0.0729999989271164,0.16500000655651093,0.0,12288
1676469350.545321,953,1676469350,543297754,,0.0,-0.07500000298023224,0.15399999916553497,0.0,12288
1676469350.745884,954,1676469350,744289662,,0.0,-0.0560000017285347,0.15399999916553497,0.0,12288
1676469350.9429026,955,1676469350,941947268,,-0.061000000685453415,-0.05400000140070915,0.15399999916553497,0.0,12288
1676469351.1452055,956,1676469351,144456247,,0.0,-0.05400000140070915,0.1469999998807907,0.0,12288
1676469351.3455126,957,1676469351,345106051,,0.0,-0.061000000685453415,0.15600000321865082,0.0,12288
1676469351.5444157,958,1676469351,543744478,,0.0,-0.061000000685453415,0.17900000512599945,0.0,12288
1676469351.7438648,959,1676469351,743167912,,0.0,-0.06300000101327896,0.17000000178813934,0.0,12288
1676469351.9453816,960,1676469351,944235450,,0.0,-0.04399999976158142,0.17000000178813934,0.0,12288
1676469352.1449842,961,1676469352,144175248,,0.0,-0.02800000086426735,0.164000004529953,0.0,12288
1676469352.3426387,962,1676469352,341712231,,0.0,0.0,0.14900000393390656,0.0,12288
1676469352.5452392,963,1676469352,544391451,,0.0,-0.014000000432133675,0.14900000393390656,0.0,12288
1676469352.74375,964,1676469352,742686293,,0.0,-0.041999999433755875,0.15000000596046448,0.0,12288
1676469352.9438536,965,1676469352,943347785,,0.0,-0.04399999976158142,0.14900000393390656,0.0,12288
1676469353.1439636,966,1676469353,143091606,,0.0,-0.02800000086426735,0.10100000351667404,0.0,12288
1676469353.3451264,967,1676469353,343305514,,0.0,-0.03999999910593033,0.0,0.0,12288
1676469353.5459673,968,1676469353,545374486,,0.0,0.0,0.0,0.0,12288
1676469353.7455478,969,1676469353,745121957,,0.0,0.0,0.0,0.0,12288
1676469353.9425037,970,1676469353,941763363,,0.0,0.0,0.0,0.0,12288
1676469354.142692,971,1676469354,141681277,,0.0,0.0,0.0,0.0,12288
1676469354.4348276,972,1676469354,433798710,,0.0,0.0,0.0,0.0,12288
1676469354.5557897,973,1676469354,554640593,,0.0,0.0,0.0,0.0,12288
1676469354.7443426,974,1676469354,743274104,,0.0,0.0,0.0,0.0,12288
1676469354.942604,975,1676469354,941753170,,0.0,0.0,0.0,0.0,12288
1676469355.144368,976,1676469355,143121212,,0.0,0.0,0.0,0.0,12288
1676469355.345664,977,1676469355,344369053,,0.0,0.0,0.0,0.0,12288
