Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1676469273.356723,2849,1676469273,351786296,base_link,25.329999923706055,0.0
1676469273.4164016,2850,1676469273,411733504,base_link,25.329999923706055,0.0
1676469273.4573767,2851,1676469273,451698504,base_link,25.329999923706055,0.0
1676469273.5186608,2852,1676469273,511648504,base_link,25.329999923706055,0.0
1676469273.580258,2853,1676469273,571594248,base_link,25.329999923706055,0.0
1676469273.6381948,2854,1676469273,631544248,base_link,25.34000015258789,0.0
1676469273.6983807,2855,1676469273,691489736,base_link,25.329999923706055,0.0
1676469273.737643,2856,1676469273,731455736,base_link,25.329999923706055,0.0
1676469273.798885,2857,1676469273,791404480,base_link,25.329999923706055,0.0
1676469273.858468,2858,1676469273,851350480,base_link,25.34000015258789,0.0
1676469273.918226,2859,1676469273,911298480,base_link,25.329999923706055,0.0
1676469273.9576015,2860,1676469273,951265480,base_link,25.34000015258789,0.0
1676469274.0166276,2861,1676469274,11212224,base_link,25.329999923706055,0.0
1676469274.077235,2862,1676469274,71159200,base_link,25.329999923706055,0.0
1676469274.1169949,2863,1676469274,111126200,base_link,25.34000015258789,0.0
1676469274.1791327,2864,1676469274,171074456,base_link,25.329999923706055,0.0
1676469274.2365613,2865,1676469274,231026456,base_link,25.329999923706055,0.0
1676469274.27988,2866,1676469274,275983456,base_link,25.34000015258789,0.0
1676469274.3572025,2867,1676469274,350917456,base_link,25.34000015258789,0.0
1676469274.3979926,2868,1676469274,390882200,base_link,25.329999923706055,0.0
1676469274.4565666,2869,1676469274,450830200,base_link,25.34000015258789,0.0
1676469274.5161846,2870,1676469274,510778200,base_link,25.34000015258789,0.0
1676469274.5583568,2871,1676469274,550743200,base_link,25.34000015258789,0.0
1676469274.617608,2872,1676469274,610690944,base_link,25.34000015258789,0.0
1676469274.67887,2873,1676469274,670638944,base_link,25.34000015258789,0.0
1676469274.7366319,2874,1676469274,730589944,base_link,25.34000015258789,0.0
1676469274.780881,2875,1676469274,775549200,base_link,25.34000015258789,0.0
1676469274.8378587,2876,1676469274,830501200,base_link,25.34000015258789,0.0
1676469274.897458,2877,1676469274,890451456,base_link,25.34000015258789,0.0
1676469274.9575632,2878,1676469274,950399456,base_link,25.34000015258789,0.0
1676469275.018529,2879,1676469275,15341456,base_link,25.34000015258789,0.0
1676469275.057036,2880,1676469275,50312456,base_link,25.34000015258789,0.0
1676469275.1185143,2881,1676469275,115259200,base_link,25.34000015258789,0.0
1676469275.1797092,2882,1676469275,170207200,base_link,25.34000015258789,0.0
1676469275.219506,2883,1676469275,215167200,base_link,25.350000381469727,0.0
1676469275.2810392,2884,1676469275,275116456,base_link,25.34000015258789,0.0
1676469275.3362865,2885,1676469275,330068456,base_link,25.350000381469727,0.0
1676469275.3962066,2886,1676469275,390016944,base_link,25.350000381469727,0.0
1676469275.43891,2887,1676469275,434977944,base_link,25.350000381469727,0.0
1676469275.496048,2888,1676469275,489930200,base_link,25.350000381469727,0.0
1676469275.5562112,2889,1676469275,549878200,base_link,25.350000381469727,0.0
