Time,transforms
1676469263.8045168,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 803528485
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.988800585269928
    y: -1.0206912755966187
    z: 0.945866584777832
  rotation: 
    x: -0.02045946754515171
    y: -0.04853545501828194
    z: 0.0027043905574828386
    w: -0.9986082315444946]"
1676469263.8140576,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 813363946
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9888406991958618
    y: -1.0208539962768555
    z: 0.946526050567627
  rotation: 
    x: -0.020104452967643738
    y: -0.048377834260463715
    z: 0.002113283146172762
    w: -0.9986245036125183]"
1676469263.8149107,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 813510758
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9889001250267029
    y: -1.0210342407226562
    z: 0.9472134113311768
  rotation: 
    x: -0.019754065200686455
    y: -0.04814688861370087
    z: 0.0025243996642529964
    w: -0.9986417293548584]"
1676469263.8149266,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 813565109
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9889636039733887
    y: -1.021238088607788
    z: 0.947904646396637
  rotation: 
    x: -0.019691932946443558
    y: -0.04846400022506714
    z: 0.0027283187955617905
    w: -0.9986270666122437]"
1676469263.8243275,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 823372571
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9890291094779968
    y: -1.0214182138442993
    z: 0.9485734105110168
  rotation: 
    x: -0.019509967416524887
    y: -0.04933347925543785
    z: 0.0030465847812592983
    w: -0.9985872507095337]"
1676469263.824342,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 823449903
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9890509247779846
    y: -1.0216093063354492
    z: 0.9492064118385315
  rotation: 
    x: -0.01903397962450981
    y: -0.04895473271608353
    z: 0.0033456257078796625
    w: -0.9986140131950378]"
1676469263.834302,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 833352863
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9890961647033691
    y: -1.0218278169631958
    z: 0.9498664140701294
  rotation: 
    x: -0.019324282184243202
    y: -0.04885316640138626
    z: 0.0031707275193184614
    w: -0.9986140131950378]"
1676469263.8344998,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 833499082
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9890900254249573
    y: -1.0219924449920654
    z: 0.9505347609519958
  rotation: 
    x: -0.019376587122678757
    y: -0.04948382452130318
    z: 0.0026507151778787374
    w: -0.9985834360122681]"
1676469263.8345153,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 833558655
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9891112446784973
    y: -1.0221765041351318
    z: 0.9512008428573608
  rotation: 
    x: -0.01932082138955593
    y: -0.04970889538526535
    z: 0.0032003566157072783
    w: -0.9985718131065369]"
1676469263.8441129,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 843390857
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9891468286514282
    y: -1.0223535299301147
    z: 0.9519029259681702
  rotation: 
    x: -0.018878739327192307
    y: -0.04986788332462311
    z: 0.0032983433920890093
    w: -0.9985719919204712]"
1676469263.8443418,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 843552502
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9892002940177917
    y: -1.0225892066955566
    z: 0.9525864720344543
  rotation: 
    x: -0.0187580157071352
    y: -0.05052786320447922
    z: 0.0034026834182441235
    w: -0.9985406994819641]"
1676469263.853974,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 853342890
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9892232418060303
    y: -1.0227787494659424
    z: 0.9532619714736938
  rotation: 
    x: -0.018475299701094627
    y: -0.050430964678525925
    z: 0.003292263951152563
    w: -0.9985512495040894]"
1676469263.854456,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 853492998
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9892311096191406
    y: -1.0229929685592651
    z: 0.9538933634757996
  rotation: 
    x: -0.017977392300963402
    y: -0.050296083092689514
    z: 0.003710980759933591
    w: -0.9985657334327698]"
1676469263.8639102,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 863367588
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9892797470092773
    y: -1.0232404470443726
    z: 0.9545925259590149
  rotation: 
    x: -0.01779795251786709
    y: -0.05081132799386978
    z: 0.0038508132565766573
    w: -0.998542308807373]"
1676469263.8647087,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 863508270
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9893320798873901
    y: -1.0234240293502808
    z: 0.9552997946739197
  rotation: 
    x: -0.017474327236413956
    y: -0.05120882764458656
    z: 0.003765449160709977
    w: -0.9985280632972717]"
1676469263.8647833,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 863564473
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9893754720687866
    y: -1.023604154586792
    z: 0.9560141563415527
  rotation: 
    x: -0.01667977124452591
    y: -0.050807755440473557
    z: 0.003205767599865794
    w: -0.9985640645027161]"
1676469263.8738792,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 873348324
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9893733859062195
    y: -1.0237728357315063
    z: 0.9567071795463562
  rotation: 
    x: -0.01624169759452343
    y: -0.0504680871963501
    z: 0.0027348592411726713
    w: -0.9985899329185486]"
1676469263.875274,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 873486618
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9894247055053711
    y: -1.023942470550537
    z: 0.9573949575424194
  rotation: 
    x: -0.016380494460463524
    y: -0.05057437717914581
    z: 0.0022285033483058214
    w: -0.9985834956169128]"
1676469263.884866,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 883393244
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9894678592681885
    y: -1.0241059064865112
    z: 0.9580302238464355
  rotation: 
    x: -0.01747247576713562
    y: -0.0512579120695591
    z: 0.0028230659663677216
    w: -0.9985286593437195]"
1676469263.8848817,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 883555926
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9895246028900146
    y: -1.0243291854858398
    z: 0.9586923122406006
  rotation: 
    x: -0.0175650492310524
    y: -0.05192467197775841
    z: 0.0032943054102361202
    w: -0.998491108417511]"
1676469263.8849854,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 883627128
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9895634055137634
    y: -1.0245225429534912
    z: 0.9593819975852966
  rotation: 
    x: -0.017341377213597298
    y: -0.05217558145523071
    z: 0.0033863268326967955
    w: -0.9984816312789917]"
1676469263.8941448,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 893440386
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9896535873413086
    y: -1.0247300863265991
    z: 0.9600818157196045
  rotation: 
    x: -0.016239691525697708
    y: -0.052185747772455215
    z: 0.003541390411555767
    w: -0.9984991550445557]"
1676469263.8941853,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 893593735
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9896908402442932
    y: -1.0249544382095337
    z: 0.960793137550354
  rotation: 
    x: -0.015774128958582878
    y: -0.0518975555896759
    z: 0.003960809670388699
    w: -0.998520016670227]"
1676469263.903849,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 903346050
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9897107481956482
    y: -1.0251660346984863
    z: 0.9614322781562805
  rotation: 
    x: -0.01741865836083889
    y: -0.05263965576887131
    z: 0.0037291680928319693
    w: -0.998454749584198]"
1676469263.904504,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 903487362
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9897533059120178
    y: -1.0253336429595947
    z: 0.9620868563652039
  rotation: 
    x: -0.016682187095284462
    y: -0.05292408540844917
    z: 0.003676739986985922
    w: -0.9984524846076965]"
1676469263.9144335,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 913364211
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9898276329040527
    y: -1.0255290269851685
    z: 0.9627942442893982
  rotation: 
    x: -0.016173338517546654
    y: -0.05239677429199219
    z: 0.003412505378946662
    w: -0.9984895586967468]"
1676469263.914469,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 913515042
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9898926615715027
    y: -1.0257387161254883
    z: 0.9635124206542969
  rotation: 
    x: -0.01588631048798561
    y: -0.051871463656425476
    z: 0.0032461348455399275
    w: -0.998522162437439]"
1676469263.9144826,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 913568966
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.989947497844696
    y: -1.0259140729904175
    z: 0.9641878008842468
  rotation: 
    x: -0.01590922474861145
    y: -0.052012015134096146
    z: 0.00316450628452003
    w: -0.998514711856842]"
1676469263.9244883,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 923381262
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9899811744689941
    y: -1.0261119604110718
    z: 0.9648841619491577
  rotation: 
    x: -0.01510512363165617
    y: -0.052259985357522964
    z: 0.003446980845183134
    w: -0.9985133409500122]"
1676469263.9245157,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 923461408
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9900413751602173
    y: -1.0263530015945435
    z: 0.9655177593231201
  rotation: 
    x: -0.016059374436736107
    y: -0.052578020840883255
    z: 0.003605880308896303
    w: -0.9984812140464783]"
1676469263.9340045,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 933361498
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9901149272918701
    y: -1.026532530784607
    z: 0.9662001132965088
  rotation: 
    x: -0.015076259151101112
    y: -0.05232241749763489
    z: 0.0030938026029616594
    w: -0.9985116720199585]"
1676469263.9346194,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 933544846
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9901672601699829
    y: -1.0267086029052734
    z: 0.9669128656387329
  rotation: 
    x: -0.01403035782277584
    y: -0.05175440013408661
    z: 0.0025771688669919968
    w: -0.9985580444335938]"
1676469263.934663,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 933691102
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9901885390281677
    y: -1.0269076824188232
    z: 0.9675447344779968
  rotation: 
    x: -0.01455780491232872
    y: -0.05199605971574783
    z: 0.0028394123073667288
    w: -0.9985371828079224]"
1676469263.9441893,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 943381289
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9902735948562622
    y: -1.0270568132400513
    z: 0.9682528972625732
  rotation: 
    x: -0.014374803751707077
    y: -0.05274771526455879
    z: 0.003124619135633111
    w: -0.9984995126724243]"
1676469263.9443407,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 943541285
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9903345108032227
    y: -1.027239203453064
    z: 0.9688661098480225
  rotation: 
    x: -0.015636280179023743
    y: -0.05336454510688782
    z: 0.003565463935956359
    w: -0.9984463453292847]"
1676469263.954288,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 953346229
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9903781414031982
    y: -1.027422547340393
    z: 0.9695010781288147
  rotation: 
    x: -0.015327148139476776
    y: -0.0529329851269722
    z: 0.003854081267490983
    w: -0.998473048210144]"
1676469263.9543393,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 953481578
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9904313683509827
    y: -1.0276410579681396
    z: 0.9702054262161255
  rotation: 
    x: -0.01450633630156517
    y: -0.0526597797870636
    z: 0.003521251492202282
    w: -0.9985009431838989]"
1676469263.9639232,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 963359187
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9904980063438416
    y: -1.0278347730636597
    z: 0.9708747863769531
  rotation: 
    x: -0.014026790857315063
    y: -0.052826158702373505
    z: 0.0035057608038187027
    w: -0.9984990358352661]"
1676469263.9644637,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 963505165
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9905363321304321
    y: -1.028059482574463
    z: 0.9714701175689697
  rotation: 
    x: -0.015021039173007011
    y: -0.05318567529320717
    z: 0.004167539998888969
    w: -0.998462975025177]"
1676469263.9645019,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 963561793
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.990573525428772
    y: -1.0282275676727295
    z: 0.9720686078071594
  rotation: 
    x: -0.015565323643386364
    y: -0.053766585886478424
    z: 0.003895130706951022
    w: -0.9984245896339417]"
1676469263.9741788,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 973363385
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9906435012817383
    y: -1.0284327268600464
    z: 0.9727487564086914
  rotation: 
    x: -0.014127814210951328
    y: -0.05393505096435547
    z: 0.0038127207662910223
    w: -0.998437225818634]"
1676469263.9747462,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 973518456
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9907033443450928
    y: -1.0285903215408325
    z: 0.9734209179878235
  rotation: 
    x: -0.01330538373440504
    y: -0.052923768758773804
    z: 0.00362596963532269
    w: -0.9985033273696899]"
1676469263.9844797,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 983374102
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9907229542732239
    y: -1.0287325382232666
    z: 0.9740718603134155
  rotation: 
    x: -0.013828526251018047
    y: -0.052261579781770706
    z: 0.0028669703751802444
    w: -0.9985336065292358]"
1676469263.984495,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 983453508
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9907618165016174
    y: -1.0289268493652344
    z: 0.9746957421302795
  rotation: 
    x: -0.014124074950814247
    y: -0.05341799184679985
    z: 0.002924817381426692
    w: -0.9984681606292725]"
1676469263.9845083,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 983507599
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9908599257469177
    y: -1.029115080833435
    z: 0.9753412008285522
  rotation: 
    x: -0.013909758999943733
    y: -0.053337570279836655
    z: 0.0034462742041796446
    w: -0.9984737634658813]"
1676469263.9947128,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 993363134
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.990928053855896
    y: -1.029334545135498
    z: 0.975926399230957
  rotation: 
    x: -0.014023086987435818
    y: -0.05318945273756981
    z: 0.003795750206336379
    w: -0.9984787702560425]"
1676469263.9947562,"[header: 
  seq: 0
  stamp: 
    secs: 1676469263
    nsecs: 993533020
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.990989625453949
    y: -1.0295344591140747
    z: 0.9765743017196655
  rotation: 
    x: -0.012388731352984905
    y: -0.053528569638729095
    z: 0.003443524008616805
    w: -0.9984835982322693]"
1676469264.0040228,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:   3356167
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9910246729850769
    y: -1.0297054052352905
    z: 0.9772329330444336
  rotation: 
    x: -0.011663694866001606
    y: -0.052510157227516174
    z: 0.003236115677282214
    w: -0.9985470771789551]"
1676469264.0042408,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:   3505238
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9910720586776733
    y: -1.0298793315887451
    z: 0.9778531789779663
  rotation: 
    x: -0.011884971521794796
    y: -0.05219991132616997
    z: 0.003139789216220379
    w: -0.9985610842704773]"
1676469264.0145109,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  13385015
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9910966157913208
    y: -1.030089020729065
    z: 0.9784092903137207
  rotation: 
    x: -0.013055011630058289
    y: -0.05335165932774544
    z: 0.003375503933057189
    w: -0.99848473072052]"
1676469264.0146432,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  13547808
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9911569356918335
    y: -1.030243158340454
    z: 0.9789648652076721
  rotation: 
    x: -0.013949424959719181
    y: -0.05378942936658859
    z: 0.0037937569431960583
    w: -0.9984476566314697]"
1676469264.0146701,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  13607733
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9912472367286682
    y: -1.0303946733474731
    z: 0.9795336127281189
  rotation: 
    x: -0.013988359831273556
    y: -0.05383463203907013
    z: 0.0040076300501823425
    w: -0.9984438419342041]"
1676469264.0238693,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  23371327
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9912979006767273
    y: -1.0305894613265991
    z: 0.9801548719406128
  rotation: 
    x: -0.013212135061621666
    y: -0.05369075760245323
    z: 0.003807219909504056
    w: -0.998462975025177]"
1676469264.0241883,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  23511898
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.991374135017395
    y: -1.030745267868042
    z: 0.9808800220489502
  rotation: 
    x: -0.010919320397078991
    y: -0.052785567939281464
    z: 0.0034094597212970257
    w: -0.9985403418540955]"
1676469264.0339398,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  33365602
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9914248585700989
    y: -1.0309032201766968
    z: 0.9814656972885132
  rotation: 
    x: -0.01080912072211504
    y: -0.05244733765721321
    z: 0.0035697328858077526
    w: -0.9985588788986206]"
1676469264.0343776,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  33522525
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.991453230381012
    y: -1.0310996770858765
    z: 0.9819902181625366
  rotation: 
    x: -0.012286960147321224
    y: -0.05303385108709335
    z: 0.003537611337378621
    w: -0.9985108971595764]"
1676469264.0454223,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  43370136
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9914835691452026
    y: -1.0312848091125488
    z: 0.9825084805488586
  rotation: 
    x: -0.01354192104190588
    y: -0.053871039301157
    z: 0.003401409601792693
    w: -0.9984502792358398]"
1676469264.0454426,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  43517096
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9915437698364258
    y: -1.0314347743988037
    z: 0.9830610156059265
  rotation: 
    x: -0.0128770237788558
    y: -0.054291028529405594
    z: 0.003776358440518379
    w: -0.9984349608421326]"
1676469264.0454545,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  43582446
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9915853142738342
    y: -1.0316097736358643
    z: 0.9836345314979553
  rotation: 
    x: -0.012631572782993317
    y: -0.05379818379878998
    z: 0.003610064275562763
    w: -0.9984654784202576]"
1676469264.054321,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  53377059
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9916117787361145
    y: -1.0317455530166626
    z: 0.984268069267273
  rotation: 
    x: -0.011576607823371887
    y: -0.053150277584791183
    z: 0.0033692128490656614
    w: -0.9985137581825256]"
1676469264.0543385,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  53535852
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9916642308235168
    y: -1.0318807363510132
    z: 0.9848365783691406
  rotation: 
    x: -0.011335233226418495
    y: -0.053406525403261185
    z: 0.003273865906521678
    w: -0.9985032081604004]"
1676469264.0640118,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  63407648
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9917418956756592
    y: -1.0320677757263184
    z: 0.9853652715682983
  rotation: 
    x: -0.012137459591031075
    y: -0.054248351603746414
    z: 0.003949454519897699
    w: -0.9984458684921265]"
1676469264.06556,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  63859027
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9917907118797302
    y: -1.0322657823562622
    z: 0.9859100580215454
  rotation: 
    x: -0.012781296856701374
    y: -0.054812606424093246
    z: 0.004288753494620323
    w: -0.9984056353569031]"
1676469264.0656276,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  64183502
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.991813600063324
    y: -1.0324174165725708
    z: 0.9864218831062317
  rotation: 
    x: -0.01247310359030962
    y: -0.05463353544473648
    z: 0.004104572348296642
    w: -0.9984201192855835]"
1676469264.0742116,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  73359720
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9918546080589294
    y: -1.0325976610183716
    z: 0.9870061874389648
  rotation: 
    x: -0.012049510143697262
    y: -0.05407408997416496
    z: 0.004098501987755299
    w: -0.998455822467804]"
1676469264.0742571,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  73431218
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9918811917304993
    y: -1.0327681303024292
    z: 0.9876217246055603
  rotation: 
    x: -0.011453123763203621
    y: -0.053548067808151245
    z: 0.0038173235952854156
    w: -0.9984923005104065]"
1676469264.084484,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  83621489
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9919087886810303
    y: -1.032899022102356
    z: 0.9882452487945557
  rotation: 
    x: -0.009849747642874718
    y: -0.053182315081357956
    z: 0.0032229681964963675
    w: -0.9985310435295105]"
1676469264.084494,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  83762560
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.991928219795227
    y: -1.0330616235733032
    z: 0.98879075050354
  rotation: 
    x: -0.010357003659009933
    y: -0.05336880683898926
    z: 0.003350060200318694
    w: -0.9985156059265137]"
1676469264.0846891,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  83813485
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9919959902763367
    y: -1.0332480669021606
    z: 0.9893170595169067
  rotation: 
    x: -0.01143818348646164
    y: -0.05409640818834305
    z: 0.0040642316453158855
    w: -0.9984620213508606]"
1676469264.09442,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  93353214
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9920417666435242
    y: -1.033387303352356
    z: 0.9898403882980347
  rotation: 
    x: -0.011885140091180801
    y: -0.05429309979081154
    z: 0.0036707879044115543
    w: -0.9984476566314697]"
1676469264.0944567,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs:  93504247
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9920933842658997
    y: -1.0335323810577393
    z: 0.990383505821228
  rotation: 
    x: -0.011104053817689419
    y: -0.054125383496284485
    z: 0.003531926078721881
    w: -0.9984661936759949]"
1676469264.103895,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs: 103356284
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9921184182167053
    y: -1.0337032079696655
    z: 0.9910078048706055
  rotation: 
    x: -0.010338577441871166
    y: -0.05349477007985115
    z: 0.0037017203867435455
    w: -0.9985077977180481]"
1676469264.104426,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs: 103504911
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.992149829864502
    y: -1.0338431596755981
    z: 0.9916261434555054
  rotation: 
    x: -0.009868351742625237
    y: -0.053385354578495026
    z: 0.0031067202799022198
    w: -0.9985204339027405]"
1676469264.1144385,"[header: 
  seq: 0
  stamp: 
    secs: 1676469264
    nsecs: 113362300
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -0.9922253489494324
    y: -1.0340241193771362
    z: 0.9922102689743042
  rotation: 
    x: -0.010414979420602322
    y: -0.053539786487817764
    z: 0.0031248140148818493
    w: -0.9985066056251526]"
