Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1676104312.7675688,1581,1676104312,765820104,map,3.516927480697632,3.516927480697632,0.9782770276069641,0.9782770276069641,nan,nan
1676104312.867272,1582,1676104312,865456920,map,4.079741477966309,4.079741477966309,0.9270301461219788,0.9270301461219788,nan,nan
1676104312.9675589,1583,1676104312,965481480,map,3.9766910076141357,3.9766910076141357,0.8660070896148682,0.8660070896148682,nan,nan
1676104313.0667844,1584,1676104313,64490296,map,3.8709981441497803,3.8709981441497803,0.79576176404953,0.79576176404953,nan,nan
1676104313.1686153,1585,1676104313,166470856,map,3.8498594760894775,3.8498594760894775,0.7181763052940369,0.7181763052940369,nan,nan
1676104313.2671611,1586,1676104313,265456416,map,3.78908634185791,3.78908634185791,0.6345672607421875,0.6345672607421875,nan,nan
1676104313.3663971,1587,1676104313,364690232,map,3.6226203441619873,3.6226203441619873,0.5402775406837463,0.5402775406837463,nan,nan
1676104313.4679987,1588,1676104313,464731792,map,3.955552339553833,3.955552339553833,0.44114360213279724,0.44114360213279724,nan,nan
1676104313.568279,1589,1676104313,565565352,map,4.164295673370361,4.164295673370361,0.3509047329425812,0.3509047329425812,nan,nan
1676104313.666954,1590,1676104313,664741144,map,3.8313634395599365,3.8313634395599365,0.2763649821281433,0.2763649821281433,nan,nan
1676104313.7664366,1591,1676104313,764585448,map,3.725670576095581,3.725670576095581,0.2212979942560196,0.2212979942560196,nan,nan
1676104313.867406,1592,1676104313,864812008,map,4.705970764160156,4.705970764160156,0.19497999548912048,0.19497999548912048,nan,nan
1676104313.9672344,1593,1676104313,965606568,map,4.079741477966309,4.079741477966309,0.1901928037405014,0.1901928037405014,nan,nan
1676104314.0664964,1594,1676104314,64853128,map,4.122018814086914,4.122018814086914,0.19064012169837952,0.19064012169837952,nan,nan
1676104314.1671326,1595,1676104314,165612688,map,3.9951870441436768,3.9951870441436768,0.1946636438369751,0.1946636438369751,nan,nan
1676104314.2673357,1596,1676104314,265493248,map,3.955552339553833,3.955552339553833,0.20311112701892853,0.20311112701892853,nan,nan
1676104314.3666918,1597,1676104314,364667808,map,4.164295673370361,4.164295673370361,0.21362783014774323,0.21362783014774323,nan,nan
1676104314.4666872,1598,1676104314,464757368,map,3.9766910076141357,3.9766910076141357,0.22848792374134064,0.22848792374134064,nan,nan
1676104314.566057,1599,1676104314,563634928,map,3.1232216358184814,3.1232216358184814,0.24113701283931732,0.24113701283931732,nan,nan
1676104314.667378,1600,1676104314,665647488,map,3.8313634395599365,3.8313634395599365,0.2559643089771271,0.2559643089771271,nan,nan
1676104314.7686908,1601,1676104314,765318792,map,3.8313634395599365,3.8313634395599365,0.26760491728782654,0.26760491728782654,nan,nan
1676104314.8672087,1602,1676104314,865056608,map,3.183995246887207,3.183995246887207,0.2802888751029968,0.2802888751029968,nan,nan
1676104314.9682555,1603,1676104314,966581168,map,3.8709981441497803,3.8709981441497803,0.2937321960926056,0.2937321960926056,nan,nan
1676104315.0677698,1604,1676104315,65608984,map,3.144360303878784,3.144360303878784,0.308145135641098,0.308145135641098,nan,nan
1676104315.1677868,1605,1676104315,165595288,map,3.810224771499634,3.810224771499634,0.32122185826301575,0.32122185826301575,nan,nan
1676104315.2666278,1606,1676104315,264560848,map,3.580343008041382,3.580343008041382,0.3291088938713074,0.3291088938713074,nan,nan
1676104315.3688169,1607,1676104315,366653664,map,3.6014814376831055,3.6014814376831055,0.33155393600463867,0.33155393600463867,nan,nan
1676104315.4684637,1608,1676104315,465989224,map,3.2051336765289307,3.2051336765289307,0.32599058747291565,0.32599058747291565,nan,nan
1676104315.5681722,1609,1676104315,566137528,map,3.7679479122161865,3.7679479122161865,0.3121298849582672,0.3121298849582672,nan,nan
1676104315.6746323,1610,1676104315,666629344,map,3.9344139099121094,3.9344139099121094,0.29045015573501587,0.29045015573501587,nan,nan
1676104315.7690341,1611,1676104315,766696904,map,2.935617208480835,2.935617208480835,0.2634778916835785,0.2634778916835785,nan,nan
1676104315.8678901,1612,1676104315,866549720,map,2.999032735824585,2.999032735824585,0.23243790864944458,0.23243790864944458,nan,nan
1676104315.9679785,1613,1676104315,965705536,map,2.935617208480835,2.935617208480835,0.20449066162109375,0.20449066162109375,nan,nan
1676104316.0670602,1614,1676104316,65642096,map,3.310826301574707,3.310826301574707,0.1763334721326828,0.1763334721326828,nan,nan
1676104316.1665866,1615,1676104316,164565912,map,2.769150733947754,2.769150733947754,0.1512434035539627,0.1512434035539627,nan,nan
1676104316.2685852,1616,1676104316,266670472,map,1.6646614074707031,1.6646614074707031,0.1266956776380539,0.1266956776380539,nan,nan
1676104316.3680875,1617,1676104316,365758520,map,1.9368202686309814,1.9368202686309814,0.12122777849435806,0.12122777849435806,nan,nan
1676104316.466279,1618,1676104316,464537824,map,1.5616108179092407,1.5616108179092407,0.11257427930831909,0.11257427930831909,nan,nan
1676104316.567495,1619,1676104316,564549384,map,1.1864014863967896,1.1864014863967896,0.11018598824739456,0.11018598824739456,nan,nan
1676104316.666043,1620,1676104316,664584944,map,1.601245641708374,1.601245641708374,0.10964130610227585,0.10964130610227585,nan,nan
