Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1676104321.932563,3343,1676104321,931901694,,0.0,0.002930861432105303,78,0.0,2.0821478366851807,-0.005322295241057873
1676104321.9802263,3344,1676104321,979628486,,0.0,0.0020909879822283983,78,0.0,1.8522659540176392,-0.0052780830301344395
1676104322.0474622,3345,1676104322,31183531,,0.0,0.003343396820127964,78,0.0,1.9553165435791016,-0.005250873044133186
1676104322.0837584,3346,1676104322,82472752,,0.0,0.0022536981850862503,78,0.0,1.8734045028686523,-0.005061132833361626
1676104322.1317234,3347,1676104322,131091819,,0.0,0.0030429321341216564,78,0.0,2.0821478366851807,-0.005083540920168161
1676104322.1828005,3348,1676104322,181710501,,0.0,0.0027404087595641613,78,0.0,2.0821478366851807,-0.004684203304350376
1676104322.231163,3349,1676104322,230609339,,0.0,0.0029242108575999737,78,0.0,1.8099889755249023,-0.004574711434543133
1676104322.2827134,3350,1676104322,281588660,,0.0,0.002765500219538808,78,0.0,1.9975935220718384,-0.004425071645528078
1676104322.33079,3351,1676104322,329939438,,0.0,0.0020930245518684387,78,0.0,2.1032862663269043,-0.0046469224616885185
1676104322.3885918,3352,1676104322,381384062,,0.0,0.0026101497933268547,78,0.0,1.70693838596344,-0.004418802913278341
1676104322.4324903,3353,1676104322,431987577,,0.0,0.0017759029287844896,78,0.0,1.6223841905593872,-0.004822808783501387
1676104322.4811714,3354,1676104322,480610034,,0.0,0.0055419765412807465,78,0.0,2.061009407043457,-0.0044627683237195015
1676104322.5307524,3355,1676104322,529900676,,0.0,0.0024524389300495386,78,0.0,2.0187320709228516,-0.004039283376187086
1676104322.5815835,3356,1676104322,580817314,,0.0,0.0043625314719974995,78,0.0,1.540472388267517,-0.0041617294773459435
1676104322.6330788,3357,1676104322,631543456,,0.0,0.004269824363291264,78,0.0,1.7280769348144531,-0.0040623340755701065
1676104322.6820574,3358,1676104322,680669195,,0.0,0.002976824529469013,78,0.0,1.8734045028686523,-0.003585576778277755
1676104322.7326164,3359,1676104322,731600980,,0.0,0.0014967606402933598,78,0.0,1.6435227394104004,-0.003341205418109894
1676104322.7804167,3360,1676104322,779654526,,0.0,0.006271675694733858,78,0.0,1.6435227394104004,-0.002889490220695734
1676104322.8326247,3361,1676104322,831494435,,0.0,0.0025737867690622807,78,0.0,1.9764550924301147,-0.002754638437181711
1676104322.880518,3362,1676104322,879853750,,0.0,0.0021523581817746162,78,0.0,2.0821478366851807,-0.002732326742261648
1676104322.9315367,3363,1676104322,931003178,,0.0,0.004161725752055645,78,0.0,1.6250265836715698,-0.002407291205599904
1676104322.9827144,3364,1676104322,981764837,,0.0,0.005783488973975182,78,0.0,1.5616108179092407,-0.0021218841429799795
1676104323.0316577,3365,1676104323,30939132,,0.0,0.002417749958112836,78,0.0,2.0821478366851807,-0.0019389926455914974
1676104323.0855887,3366,1676104323,83011668,,0.0,0.003912015818059444,78,0.0,1.6435227394104004,-0.0016449667746201158
1676104323.1313584,3367,1676104323,130874702,,0.0,0.005039215087890625,78,0.0,1.7280769348144531,-0.0016502466751262546
1676104323.1829994,3368,1676104323,182143573,,0.0,0.0033865091390907764,78,0.0,2.3516645431518555,-0.0014686639187857509
1676104323.2308567,3369,1676104323,229638357,,0.0,0.0026345534715801477,78,0.0,1.7465732097625732,-0.0011367978295311332
