Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1676104306.9683719,1523,1676104306,961720832,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.0694876,1524,1676104307,57723648,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.1679094,1525,1676104307,149726464,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.2686667,1526,1676104307,257729280,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.3781974,1527,1676104307,349731840,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.4672058,1528,1676104307,461734656,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.5682952,1529,1676104307,565737216,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.6681836,1530,1676104307,657739776,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.7672634,1531,1676104307,753742336,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.8665378,1532,1676104307,861745152,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104307.9664514,1533,1676104307,953747968,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.068417,1534,1676104308,61750784,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.1669388,1535,1676104308,153753600,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.2695005,1536,1676104308,261756160,,255,1502,1500,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.3663712,1537,1676104308,353758720,,255,1503,1497,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.4687116,1538,1676104308,461761536,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.5674188,1539,1676104308,553764352,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.6677282,1540,1676104308,661767168,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.7662551,1541,1676104308,754769984,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.8678558,1542,1676104308,861772800,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104308.9682705,1543,1676104308,953775360,,255,1503,1497,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.0663357,1544,1676104309,61778176,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.1688259,1545,1676104309,157780736,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.2670972,1546,1676104309,261782016,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.3661237,1547,1676104309,353784832,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.4696982,1548,1676104309,461787136,,255,1503,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.568866,1549,1676104309,557789440,,255,1503,1497,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.669337,1550,1676104309,661791232,,255,1503,1497,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.7681818,1551,1676104309,753793792,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.86692,1552,1676104309,861796352,,255,1502,1496,1066,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104309.968696,1553,1676104309,957798912,,255,1506,1496,1113,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.067582,1554,1676104310,61801472,,255,1507,1497,1130,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.168991,1555,1676104310,157804032,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.2690663,1556,1676104310,265806592,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.3670876,1557,1676104310,357809152,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.4678497,1558,1676104310,461811712,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.5664833,1559,1676104310,558814272,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.668,1560,1676104310,649815808,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.768687,1561,1676104310,757818112,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.867299,1562,1676104310,849820672,,255,1503,1497,1133,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104310.9684117,1563,1676104310,957822976,,255,1503,1495,1132,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.068773,1564,1676104311,65825024,,255,1503,1496,1132,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.168253,1565,1676104311,157827584,,255,1505,1496,1140,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.2679427,1566,1676104311,249830400,,255,1505,1496,1157,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.3678458,1567,1676104311,357832960,,255,1504,1496,1205,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.4680352,1568,1676104311,453835520,,255,1503,1496,1213,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.5667772,1569,1676104311,557838080,,255,1503,1496,1187,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.6694355,1570,1676104311,665840640,,255,1505,1496,1188,1495,1065,1065,1065,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.7672868,1571,1676104311,757843200,,255,1505,1496,1200,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.8689983,1572,1676104311,853846016,,255,1503,1496,1200,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104311.9671855,1573,1676104311,957848832,,255,1473,1496,1180,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.0667257,1574,1676104312,53851648,,255,1459,1496,1160,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.1699233,1575,1676104312,157854208,,255,1470,1496,1213,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.2682054,1576,1676104312,253857024,,255,1442,1496,1166,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.3680086,1577,1676104312,361859840,,255,1427,1496,1144,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.4692092,1578,1676104312,453862656,,255,1422,1496,1180,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.5676558,1579,1676104312,557865472,,255,1409,1496,1181,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.6682599,1580,1676104312,653868288,,255,1408,1496,1172,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.7676568,1581,1676104312,761871104,,255,1413,1496,1175,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.8683803,1582,1676104312,853873920,,255,1408,1496,1174,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104312.9676356,1583,1676104312,961876480,,255,1408,1496,1174,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.0673685,1584,1676104313,57879296,,255,1409,1496,1174,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.1688857,1585,1676104313,161881856,,255,1412,1496,1174,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.2672293,1586,1676104313,257884416,,255,1413,1498,1174,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.3670049,1587,1676104313,361887232,,255,1423,1522,1202,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.4680133,1588,1676104313,457889792,,255,1422,1565,1202,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.5684254,1589,1676104313,561892352,,255,1427,1555,1202,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.6671495,1590,1676104313,657894144,,255,1433,1495,1211,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.766497,1591,1676104313,761896448,,255,1439,1496,1220,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.8674617,1592,1676104313,857899008,,255,1439,1496,1197,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104313.9675374,1593,1676104313,949901568,,255,1433,1496,1181,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.0670784,1594,1676104314,57904128,,255,1433,1495,1182,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.1671865,1595,1676104314,161906688,,255,1437,1492,1182,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.2673497,1596,1676104314,257909248,,255,1451,1476,1188,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.366779,1597,1676104314,350911808,,255,1466,1489,1188,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.4681659,1598,1676104314,457914368,,255,1475,1495,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.566786,1599,1676104314,561916928,,255,1477,1496,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.6674724,1600,1676104314,657919488,,255,1472,1496,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.7687507,1601,1676104314,754921792,,255,1471,1496,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.8673375,1602,1676104314,857924608,,255,1473,1496,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104314.9682744,1603,1676104314,965927168,,255,1472,1495,1187,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.0678818,1604,1676104315,61929984,,255,1465,1494,1179,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.1678653,1605,1676104315,153932288,,255,1462,1495,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.2667067,1606,1676104315,261934848,,255,1457,1495,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.368954,1607,1676104315,365937664,,255,1457,1495,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.4685588,1608,1676104315,461940224,,255,1461,1497,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.5682318,1609,1676104315,553942528,,255,1467,1568,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.6747005,1610,1676104315,661945344,,255,1473,1548,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.7694046,1611,1676104315,765947904,,255,1473,1497,1177,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.8688486,1612,1676104315,861950720,,255,1472,1495,1178,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104315.9680142,1613,1676104315,953953536,,255,1470,1485,1178,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104316.0670755,1614,1676104316,61956096,,255,1468,1483,1167,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104316.1666493,1615,1676104316,153958912,,255,1465,1495,1147,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104316.2686496,1616,1676104316,261961472,,255,1458,1495,1105,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104316.3685515,1617,1676104316,353963520,,255,1457,1495,1066,1495,1065,1065,1499,1580,1065,1933,1514,1542,1514,1514,1514,1514,998,998
1676104316.466519,1618,1676104316,461965824,,255,1467,1495,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.5675185,1619,1676104316,553968384,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.6663892,1620,1676104316,661970944,,255,1503,1495,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.7682385,1621,1676104316,757973504,,255,1503,1495,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.8690894,1622,1676104316,861975808,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.969228,1623,1676104316,953977856,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.0673537,1624,1676104317,49980416,,255,1503,1495,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.1663427,1625,1676104317,157982976,,255,1503,1495,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.2661343,1626,1676104317,249985536,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.3682497,1627,1676104317,357988352,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.4672418,1628,1676104317,449991168,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.5687535,1629,1676104317,557993472,,255,1503,1496,1066,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.6683137,1630,1676104317,649996032,,255,1507,1497,1101,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.766647,1631,1676104317,757998336,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.8660927,1632,1676104317,854000384,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.9687881,1633,1676104317,958003456,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.0682535,1634,1676104318,50006272,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.1686704,1635,1676104318,159009088,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.2695093,1636,1676104318,266011648,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.366471,1637,1676104318,358014464,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.4683678,1638,1676104318,466017280,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.5699618,1639,1676104318,558020096,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.6689534,1640,1676104318,666022400,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.7681572,1641,1676104318,762025216,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.870392,1642,1676104318,854028032,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.9677813,1643,1676104318,962030848,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.0679133,1644,1676104319,54033664,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.168846,1645,1676104319,162036480,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.2683253,1646,1676104319,254039040,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.369161,1647,1676104319,362041856,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.4662223,1648,1676104319,454044672,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.565572,1649,1676104319,562046976,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.6699572,1650,1676104319,654049536,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.7661152,1651,1676104319,762051584,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.8673286,1652,1676104319,858054144,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.9698071,1653,1676104319,962056448,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.067682,1654,1676104320,54059008,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.167329,1655,1676104320,162061568,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.2668324,1656,1676104320,258063616,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.3682227,1657,1676104320,362066176,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.474574,1658,1676104320,458068736,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.5672712,1659,1676104320,562071296,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.6671207,1660,1676104320,658073856,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.7668917,1661,1676104320,750076160,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.8669858,1662,1676104320,858078720,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.9684799,1663,1676104320,950081024,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.0674512,1664,1676104321,58083072,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.16743,1665,1676104321,154085632,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.2668662,1666,1676104321,258088192,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.3668497,1667,1676104321,354089984,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.4683685,1668,1676104321,458092544,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.568493,1669,1676104321,566095104,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.6681314,1670,1676104321,658097408,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.7675076,1671,1676104321,754099200,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.8665655,1672,1676104321,862101504,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.9670334,1673,1676104321,954103808,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.0678604,1674,1676104322,58105344,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.1678815,1675,1676104322,154107904,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.267696,1676,1676104322,262110464,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.3665998,1677,1676104322,354113024,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.467236,1678,1676104322,462115584,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.5709836,1679,1676104322,554118144,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.666918,1680,1676104322,662120704,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.7735972,1681,1676104322,754123776,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.8688164,1682,1676104322,862126336,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104322.9681575,1683,1676104322,954128896,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.0674114,1684,1676104323,62130176,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.1671112,1685,1676104323,158132736,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.270152,1686,1676104323,262134272,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.3686852,1687,1676104323,359136576,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.4670682,1688,1676104323,462138880,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.5664277,1689,1676104323,558141184,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.6680036,1690,1676104323,662143488,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.7666695,1691,1676104323,758145792,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.8685827,1692,1676104323,866147584,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104323.968008,1693,1676104323,958150144,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.0773935,1694,1676104324,62152192,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.1684406,1695,1676104324,158154496,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.2696557,1696,1676104324,266156800,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.368048,1697,1676104324,358159104,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.467765,1698,1676104324,450161664,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.5678818,1699,1676104324,558163968,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.668148,1700,1676104324,654166272,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.7671478,1701,1676104324,758168832,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.8667557,1702,1676104324,854171392,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104324.969152,1703,1676104324,958173952,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104325.069089,1704,1676104325,66176512,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104325.1671622,1705,1676104325,162179072,,255,1507,1496,1108,1495,1065,1065,1499,1580,1065,1065,1514,1542,1514,1514,1514,1514,998,998
